archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
tree,temperature,air@surface,Asia-ISBCDD,pages2k_Asia_198,2670.0,35.35,71.93,PAKI027,https://www.ncdc.noaa.gov/paleo/study/15322,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-TALDICE.Stenni.2011,pages2k_Ant_025,2315.0,-72.82,159.18,TALDICE,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Multi-annual averages; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,NAm-wa097,pages2k_NAm_3520,1465.0,47.9,-123.8,Hoh Lake High,https://www.ncdc.noaa.gov/paleo/study/4139,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,TSME,N/A,CE
tree,temperature,air@surface,NAm-STREC,pages2k_NAm_3796,500.0,54.21,-71.35,"L1_CANA458, L12_CANA459, L16_CANA460, L18_CANA461, L20_CANA462, L22_CANA463",https://www.ncdc.noaa.gov/paleo/study/16558,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally July−August; climateInterpretation_seasonality changed - was originally 6/7/2008,TRW,N/A,degC,CE
tree,temperature,air@surface,Asia-ASTPIW,pages2k_Asia_185,3200.0,35.33,74.8,PAKI018,https://www.ncdc.noaa.gov/paleo/study/15313,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-NWPacific.Harada.2004,pages2k_O2kLR_146,-2793.0,46.32,152.53,Northwest Pacific Ocean,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/harada2004/harada2004.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"PRA1988: T(cultures) = (Uk37-0.039)/(0.034), (Prahl et al., (1988); cultures E. huxleyi, 8-25ºC, n=22; R2=0.994); paleoData_units changed - was originally deg C",alkenone,N/A,degC,CE
marine sediment,temperature,sea@surface,O2kLR-AlboranSea-TTR17-1_436B.Nieto-Moreno.2012,pages2k_LPD0e0867fe,-1108.0,36.2053,-4.3133,Alboran Sea,http://doi.pangaea.de/10.1594/PANGAEA.802259,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,alkenone,N/A,degC,CE
tree,temperature,air@surface,NAm-cana238,pages2k_NAm_1708,1980.0,50.7,-121.5,Cornwall Hills,https://www.ncdc.noaa.gov/paleo/study/5512,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-cana238,pages2k_NAm_1720,1980.0,50.7,-121.5,Cornwall Hills,https://www.ncdc.noaa.gov/paleo/study/5512,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-BHUTSP,pages2k_Asia_034,1300.0,27.45,90.0,BHUTSP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Aus-CTPEastTasma.Allen.2001,pages2k_Aus_015,750.0,-41.31,147.75,CTP East Tasmania,https://www.ncdc.noaa.gov/paleo/study/1003970,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"Composite of Blue Tier, Ralphs Falls and Ben Ridge Rd",TRW,N/A,N/A,CE
tree,temperature,air@surface,SAm-CAN9.Neukom.2014,pages2k_SAm_020,1100.0,-39.33,-71.25,Central Andes composite 9,http://www.ncdc.noaa.gov/paleo/study/1003953,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally C_Andes_Cluster_9_Data_Signalfree_2; paleoData_units changed - was originally unitless; climateInterpretation_seasonality changed - was originally -5 -6 -7 -8 -9 -10 -11 -12 1 2 3 13,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,Eur-Seebergsee.Larocque-Tobler.2012,pages2k_Eur_007,1830.0,46.15,7.5,Seebergsee,http://www.ncdc.noaa.gov/paleo/study/12899,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,midge,N/A,degC,CE
tree,temperature,air@surface,NAm-id008,pages2k_NAm_2632,2580.0,43.9,-114.7,Galena Pass Sawtooth National Forest,https://www.ncdc.noaa.gov/paleo/study/2819,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-WULANJ,pages2k_Asia_066,3040.0,37.03,98.68,WULANJ,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificClippertonClipp2bWu2014,pages2k_Ocean2kHR_185,-13.0,10.2773,-109.2131,Clipperton,https://www.ncdc.noaa.gov/paleo/study/17380,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,Porites lobata,mmol/mol,CE
lake sediment,temperature,air@surface,Arc-Clegg2010,pages2k_Arc_039,437.0,61.35,-143.6,Moose Lake,https://www.ncdc.noaa.gov/paleo/study/9953,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,midge,N/A,degC,CE
tree,temperature,air@surface,Asia-UULEWW,pages2k_Asia_012,2150.0,50.48,87.65,"Altai Mt., Ust Ulagan Lake",https://www.ncdc.noaa.gov/paleo/study/4710,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificVanuatuQuinn1996,pages2k_Ocean2kHR_133,-1.0,-15.0,166.99,Vanuatu,https://www.ncdc.noaa.gov/paleo/study/1839,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally annual,d18O,lamellina,permil,CE
tree,temperature,air@surface,Asia-Djaz.Magda.2011,pages2k_Asia_002,2100.0,49.62,88.1,"Altai Mt., Djasator",https://www.ncdc.noaa.gov/paleo/study/15343,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-SHIESP,pages2k_Asia_132,1350.0,39.83,71.5,SHIESP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Arc-Renland.Vinther.2008,pages2k_Arc_056,2350.0,71.27,-26.73,Renland,https://www.ncdc.noaa.gov/paleo/study/11131,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 7/8/2009; archiveType changed - was originally ice core; climateInterpretation_seasonality changed - was originally 7/8/2009,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-DQHZHO,pages2k_Asia_075,3400.0,35.0,100.07,DQHZHO,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-wy021,pages2k_NAm_3604,2850.0,44.2,-107.1,Powder River Pass,https://www.ncdc.noaa.gov/paleo/study/2844,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-WEXYUN,pages2k_Asia_073,3800.0,27.33,99.3,CHIN027,https://www.ncdc.noaa.gov/paleo/study/12608,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-IndianMalindiCole2000,pages2k_Ocean2kHR_001,-6.0,-3.2,40.1,Malindi,https://www.ncdc.noaa.gov/paleo/study/1855,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally -12 -11 1 2 3 4 5 6 7 8 9 10,d18O,Porites lutea,permil,CE
tree,temperature,air@surface,NAm-cana453,pages2k_NAm_2308,1800.0,52.8,-117.7,Surprise Valley,https://www.ncdc.noaa.gov/paleo/study/16612,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PCEN,N/A,CE
glacier ice,temperature,air@condensationLevel,Arc-PrinceOfWales.Kinnard.2011,pages2k_Arc_151,2030.0,78.4,-80.4,"Prince-of-Wales, Ellesmere Isl.",https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally permill,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-MS.Magda.2011,pages2k_Asia_006,1550.0,49.72,87.28,"Altai Mt., Samakha Steppe",https://www.ncdc.noaa.gov/paleo/study/15347,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-QUMAJP,pages2k_Asia_067,3400.0,33.8,96.13,QUMAJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@surface,Arc-PennyIceCapP.Okuyama.2003,pages2k_Arc_051,1810.0,67.25,-65.75,Penny Ice Cap P96,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 6/7/2008; archiveType changed - was originally ice core; climateInterpretation_seasonality changed - was originally 6/7/2008,melt,N/A,percent,CE
tree,temperature,air@surface,NAm-ut511,pages2k_NAm_3244,3120.0,37.6,-113.9,Ceader Breaks,https://www.ncdc.noaa.gov/paleo/study/2812,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-12YMA,pages2k_Asia_081,3400.0,28.03,99.02,CHIN039,https://www.ncdc.noaa.gov/paleo/study/14908,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificWu2013Tonga,pages2k_Ocean2kHR_159,-10.0,-19.9333,-174.7167,Hafera Island,https://www.ncdc.noaa.gov/paleo/study/15238,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,lutea,mmol/mol,CE
tree,temperature,air@surface,NAm-ak035,pages2k_NAm_196,884.0,63.3,-147.8,Canyon Creek,https://www.ncdc.noaa.gov/paleo/study/3879,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
tree,temperature,air@surface,Asia-LAJQIN,pages2k_Asia_046,1750.0,34.72,100.72,LAJQIN,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana450,pages2k_NAm_2272,1900.0,53.2,-119.5,Small River,https://www.ncdc.noaa.gov/paleo/study/16609,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PCEN,N/A,CE
tree,temperature,air@surface,Arc-Tjeggelvas.Bjorkelund.2013,pages2k_Arc_059,520.0,66.6,17.6,Tjeggelvas,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 7/8/2009; climateInterpretation_seasonality changed - was originally 7/8/2009,MXD,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticBahamasSaenger2009,pages2k_Ocean2kHR_130,-4.0,25.84,-78.62,Gingerbreads Bahamas,https://www.ncdc.noaa.gov/paleo/study/16440,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally extensionRate; paleoData_proxy changed - was originally extensionRate; climateInterpretation_seasonality changed - was originally -12 -11 -10 -9 1 2 3 4 5 6 7 8,calcification,siderea,cm/yr,CE
tree,temperature,air@surface,Asia-HSW,pages2k_Asia_092,3950.0,34.47,110.08,CHIN058,https://www.ncdc.noaa.gov/paleo/study/15150,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-ODP984.Came.2007,pages2k_LPDbd07f717,-1648.0,61.43,-24.085,ODP984,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/contributions_by_author/came2007/came2007.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally annual,foram Mg/Ca,N/A,degC,CE
tree,temperature,air@surface,Arc-MackenzieDelta.Porter.2013,pages2k_Arc_093,5.0,68.625,-133.87,Mackenzie Delta,https://www.ncdc.noaa.gov/paleo/study/19851,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 6 7,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,NAm-LakeMina,pages2k_NAm_3868,415.0,45.89,-95.478,Lake Mina,https://www.ncdc.noaa.gov/paleo/study/16761,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally February,pollen,N/A,degC,CE
lake sediment,temperature,air@surface,NAm-LakeMina,pages2k_NAm_3867,415.0,45.89,-95.478,Lake Mina,https://www.ncdc.noaa.gov/paleo/study/16761,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temperature1; climateInterpretation_seasonality changed - was originally May; paleoData_variableName changed - was originally temperature1,pollen,N/A,degC,CE
tree,temperature,air@surface,NAm-az553,pages2k_NAm_520,3150.0,35.4,-110.2,Snow Bowl San Francisco Peak,https://www.ncdc.noaa.gov/paleo/study/2854,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,NAm-co552,pages2k_NAm_2464,3400.0,37.9,-107.7,Red Mountain Pass Silverton,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co522.rwl,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-UULMXD,pages2k_Asia_017,2150.0,50.48,87.65,"Altai Mt., Ust Ulagan Lake",https://www.ncdc.noaa.gov/paleo/study/4710,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
documents,temperature,air@surface,Eur-CentralEu.Dobrovolny.2010,pages2k_Eur_022,0.0,49.0,13.0,Central Europe,https://www.ncdc.noaa.gov/paleo/study/9970,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,Documentary,N/A,degC,CE
tree,temperature,air@surface,Asia-UKHLWD,pages2k_Asia_022,1750.0,50.15,85.37,"Altai Mt., Ust Koksa Hill",https://www.ncdc.noaa.gov/paleo/study/4707,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificClippertonClipp6aWu2014,pages2k_Ocean2kHR_186,-13.0,10.2773,-109.2131,Clipperton,https://www.ncdc.noaa.gov/paleo/study/17380,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,Porites lobata,mmol/mol,CE
marine sediment,temperature,sea@surface,Arc-StoreggaSlid.Sejrup.2011,pages2k_Arc_053,-875.0,63.76,5.26,Storegga Slide,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 7/8/2009; climateInterpretation_seasonality changed - was originally 7/8/2009,foram d18O,N/A,permil,CE
marine sediment,temperature,sea@surface,O2kLR-KuroshioCurrent.Isono.2009,pages2k_O2kLR_175,-2224.0,36.03,141.78,Kuroshio Current,http://doi.pangaea.de/10.1594/PANGAEA.841034,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),PRA1988: T(cultures) = (Uk37-0.039)/(0.034); paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,alkenone,N/A,degC,CE
tree,temperature,air@surface,Asia-ENEPAB,pages2k_Asia_182,3300.0,27.73,87.2,ENEPAB,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-WL3,pages2k_Asia_097,3040.0,36.75,98.22,CHIN063,https://www.ncdc.noaa.gov/paleo/study/15155,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-YKCOM,pages2k_Asia_117,4060.0,30.37,130.53,JAPA018,https://www.ncdc.noaa.gov/paleo/study/15213,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
hybrid,temperature,ground@surface,Asia-KunashirIsla.Demezhko.2009,pages2k_Asia_235,2400.0,43.955,145.725,Kunashir Island,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_proxy changed - was originally borehole/TRW; climateInterpretation_seasonality changed - was originally mean annual,hybrid,N/A,degC,CE
glacier ice,temperature,air@condensationLevel,Arc-Austfonna.Isaksson.2005,pages2k_Arc_018,750.0,79.83,24.02,Austfonna,https://www.ncdc.noaa.gov/paleo/study/11173,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,NAm-co517,pages2k_NAm_2392,3320.0,40.1,-105.6,Arapahoe,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co517.rwl,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticBermudaDraschba2000a,pages2k_Ocean2kHR_124,-25.0,30.0867,-64.5417,Bermuda,http://doi.pangaea.de/10.1594/PANGAEA.711835,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally -12 -11 -10 -9 -8 1 2 3 4 5 6 7,d18O,labyrinthiformis,permil,CE
coral,temperature,sea@surface,Ocean2kHR-IndianRusUmSiddMoustafa2000Rus93a,pages2k_Ocean2kHR_018,-3.0,27.8483,34.31,"Sinai Peninsula, Red Sea",http://doi.pangaea.de/10.1594/PANGAEA.388665,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally bimonthly,d18O,N/A,permil,CE
glacier ice,temperature,air@condensationLevel,Ant-WDC06A.Steig.2013,pages2k_Ant_031dD,1806.0,-79.46,-112.09,WDC06A,http://dx.doi.org/10.7265/N5QJ7F8B,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally subannual,d2H,N/A,permil,CE
glacier ice,temperature,air@condensationLevel,Ant-WDC06A.Steig.2013,pages2k_Ant_031,1806.0,-79.46,-112.09,WDC06A,http://dx.doi.org/10.7265/N5QJ7F8B,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),climateInterpretation_seasonality changed - was originally Multi-annual averages; archiveType changed - was originally ice core; climateInterpretation_seasonality changed - was originally subannual,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-DHURPS,pages2k_Asia_031,2200.0,27.58,90.65,BT008,https://www.ncdc.noaa.gov/paleo/study/12547,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificNewCaledoniaDelong2012,pages2k_Ocean2kHR_134,-3.0,-22.475,166.4667,Amedee Island,https://www.ncdc.noaa.gov/paleo/study/13035,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,lutea,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-IndianReunionPfeiffer2004,pages2k_Ocean2kHR_013,-12.3,-21.0333,55.25,Reunion,https://www.ncdc.noaa.gov/paleo/study/1890,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,N/A,permil,CE
coral,temperature,sea@surface,Ocean2kHR-IndianWAGrowthAbrolhosCooper2012,pages2k_LPD378db911,-6.0,-28.4667,113.7667,Houtman Abrolhos Islands,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,calcification rate,Porites sp.,percent,CE
tree,temperature,air@surface,NAm-cana091,pages2k_NAm_1108,1200.0,54.9,-127.3,Smithers Ski Area,https://www.ncdc.noaa.gov/paleo/study/4658,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
tree,temperature,air@surface,NAm-cana091,pages2k_NAm_1120,1200.0,54.9,-127.3,Smithers Ski Area,https://www.ncdc.noaa.gov/paleo/study/4658,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCGL,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticLosRoquesHetzinger2008,pages2k_Ocean2kHR_096,-2.0,11.77,-66.75,"Los Roques, Venezuela",https://www.ncdc.noaa.gov/paleo/study/12891,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,Diploria strigosa,permil,CE
tree,temperature,air@surface,Asia-AGHERI,pages2k_Asia_167,3700.0,29.48,82.08,NEPA003,https://www.ncdc.noaa.gov/paleo/study/3757,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-TKC,pages2k_Asia_115,2050.0,43.5,143.2,JAPA014,https://www.ncdc.noaa.gov/paleo/study/15209,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-UKHEWW,pages2k_Asia_019,1750.0,50.15,85.37,"Altai Mt., Ust Koksa Hill",https://www.ncdc.noaa.gov/paleo/study/4707,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Ant-TalosDome.Stenni.2002,pages2k_Ant_026,2316.0,-72.8,159.06,Talos Dome,https://www.ncdc.noaa.gov/paleo/study/2465,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Mean annual values; archiveType changed - was originally ice core,d2H,N/A,permil,CE
tree,temperature,air@surface,Asia-TJ1,pages2k_Asia_094,3980.0,37.32,98.4,CHIN060,https://www.ncdc.noaa.gov/paleo/study/15152,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,NAm-LClouds,pages2k_NAm_3851,462.0,48.0,-91.0,Lake of the Clouds,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/pollen/recons/,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally July,pollen,N/A,degC,CE
marine sediment,temperature,sea@surface,O2kLR-WestSpitzbergen.Bonnet.2010,pages2k_LPD995c6f3c,-1497.0,78.96,5.885,"West Spitzberg, Fram Strait",http://doi.pangaea.de/10.1594/PANGAEA.780179,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,dynocist MAT,N/A,degC,CE
tree,temperature,air@surface,Asia-KRNKAM,pages2k_Asia_133,1350.0,55.0,160.5,RUSS236,https://www.ncdc.noaa.gov/paleo/study/15352,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Eur-Tat12,pages2k_Eur_015,1000.0,49.0,20.0,Tatra Mountains,http://www.ncdc.noaa.gov/paleo/study/1003402,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
sclerosponge,temperature,sea@surface,Ocean2kHR-AtlanticBahamasTOTORosenheim2005,pages2k_Ocean2kHR_115,-143.0,23.504,-76.577,"Tongue of the Ocean, Exuma Sound Bahamas",https://www.ncdc.noaa.gov/paleo/study/1920,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally annual; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,Ceratoporella nicholsoni,mmol/mol,CE
sclerosponge,temperature,sea@surface,Ocean2kHR-AtlanticBahamasTOTORosenheim2005,pages2k_Ocean2kHR_114,-143.0,23.504,-76.577,"Tongue of the Ocean, Exuma Sound Bahamas",https://www.ncdc.noaa.gov/paleo/study/1920,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally annual,d18O,Ceratoporella nicholsoni,permil,CE
tree,temperature,air@surface,Asia-Aktru2.Panyushkina.2005,pages2k_Asia_001,2150.0,50.08,87.77,"Altai Mt., Aktru Valley",https://www.ncdc.noaa.gov/paleo/study/15342,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,Arc-Thomas2008,pages2k_Arc_029,180.0,69.87,-68.83,Big Round Lake,https://www.ncdc.noaa.gov/paleo/study/6203,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 7/8/2009; climateInterpretation_seasonality changed - was originally 7/8/2009,varve thickness,N/A,degC,CE
tree,temperature,air@surface,Asia-BURGPW,pages2k_Asia_178,2500.0,28.77,83.73,BURGPW,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-co554,pages2k_NAm_2500,3700.0,38.7,-107.6,Cottonwood Pass,https://www.ncdc.noaa.gov/paleo/study/2813,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
