archiveType,climateInterpretation_variable,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits,DuplicateDetails
tree,nan,southamerica_arge100,FE23_southamerica_arge100,1230.0,-41.11666488647461,-71.80000305175781,PasodelasNubes4,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge100.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,nan,southamerica_arge101,FE23_southamerica_arge101,1740.0,-41.150001525878906,-71.80000305175781,CastañoOvero1,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge101.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,nan,southamerica_arge102,FE23_southamerica_arge102,1670.0,-41.150001525878906,-71.80000305175781,CastañoOvero2,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge102.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,nan,southamerica_arge103,FE23_southamerica_arge103,1600.0,-41.150001525878906,-71.80000305175781,CastañoOvero3,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge103.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,nan,southamerica_arge104,FE23_southamerica_arge104,1565.0,-41.150001525878906,-71.80000305175781,CastañoOvero4,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge104.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,nan,southamerica_arge105,FE23_southamerica_arge105,1550.0,-41.150001525878906,-71.80000305175781,CastañoOvero5,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge105.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,nan,southamerica_arge106,FE23_southamerica_arge106,1480.0,-41.150001525878906,-71.80000305175781,CastañoOvero6,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge106.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,nan,southamerica_arge107,FE23_southamerica_arge107,1410.0,-41.150001525878906,-71.80000305175781,CastañoOvero7,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge107.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,T,southamerica_arge108,FE23_southamerica_arge108,1300.0,-41.150001525878906,-71.80000305175781,CastañoOvero8,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge108.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,NOPU,standardized_anomalies,CE,N/A
tree,T,southamerica_arge109,FE23_southamerica_arge109,550.0,-54.78333282470703,-68.38333129882812,CerroMartial,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge109.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Mundo,TRW,NOPU,standardized_anomalies,CE,N/A
tree,M,southamerica_chil001,FE23_southamerica_chil001,1020.0,-34.91666793823242,-70.69999694824219,AltodelasMesas,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil001.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,AUCH,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil002,FE23_southamerica_chil002,1700.0,-31.96666717529297,-71.03333282470703,ElAsiento,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil002.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Lamarche,TRW,AUCH,standardized_anomalies,CE,N/A
tree,TM,southamerica_chil006,FE23_southamerica_chil006,1420.0,-38.33333206176758,-71.3499984741211,Nalcas,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil006.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,ARAR,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil007,FE23_southamerica_chil007,1600.0,-33.78333282470703,-70.25,SanGabriel,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil007.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Lamarche,TRW,AUCH,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil008,FE23_southamerica_chil008,1510.0,-38.38333511352539,-71.56666564941406,VolcanLonquimay,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil008.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,ARAR,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil009,FE23_southamerica_chil009,900.0,-37.68333435058594,-73.16666412353516,Caramavida,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil009.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,ARAR,standardized_anomalies,CE,N/A
tree,TM,southamerica_chil010,FE23_southamerica_chil010,820.0,-37.349998474121094,-71.5999984741211,Abanico,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil010.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,AUCH,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil011,FE23_southamerica_chil011,925.0,-37.349998474121094,-71.5,ElChacay,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil011.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,AUCH,standardized_anomalies,CE,N/A
tree,TM,southamerica_chil012,FE23_southamerica_chil012,1300.0,-37.83333206176758,-73.03333282470703,PiedradelAguila,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil012.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,ARAR,standardized_anomalies,CE,N/A
tree,T,southamerica_chil013,FE23_southamerica_chil013,850.0,-34.78333282470703,-70.75,SantaIsabeldelasCruces,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil013.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,AUCH,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil014,FE23_southamerica_chil014,800.0,-40.13333511352539,-73.51667022705078,Hueicolla,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil014.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Holmes,TRW,PLUV,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil015,FE23_southamerica_chil015,750.0,-42.5,-73.83333587646484,TiuchueIsladeChiloe,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil015.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Villalba,TRW,FICU,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil016,FE23_southamerica_chil016,540.0,-43.0,-72.5,SantaLuciaChiloeContinental,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil016.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Roig,TRW,PLUV,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil017,FE23_southamerica_chil017,540.0,-43.0,-72.5,SantaLucia,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil017.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Roig,TRW,PLUV,standardized_anomalies,CE,N/A
tree,nan,southamerica_chil018,FE23_southamerica_chil018,750.0,-42.5,-73.83333587646484,PiuchueIsladeChiloe,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/chil018.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Roig,TRW,PLUV,standardized_anomalies,CE,N/A
coral,n/a,AB15BHB01,ch2k_AB15BHB01458_208,-0.5,-6.53000020980835,105.62999725341797,"Batu Hitam Beach, Indonesia",https://www.ncdc.noaa.gov/paleo/study/18895,CoralHydro2k v1.0.0,"monthly correlations not reported, instead used IOD season",d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN01,ch2k_AB20MEN01420_192,-0.699999988079071,-3.180000066757202,100.51699829101562,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,"Note: Length of coral record increased for Abram et al., 2020 publication relative to Abram et al., 2015",d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN02,ch2k_AB20MEN02484_219,nan,-2.369999885559082,99.74500274658203,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,"Note: Chronology of coral updated for Abram et al., 2020 publication relative to Gagan et al., 2015",d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN03,ch2k_AB20MEN0362_28,nan,-3.125999927520752,100.30899810791016,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,Fossil Coral,d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN04,ch2k_AB20MEN04378_172,nan,-2.752000093460083,99.99500274658203,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,Fossil Coral,d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN05,ch2k_AB20MEN05362_165,nan,-3.0369999408721924,100.23100280761719,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,Fossil Coral,d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN06,ch2k_AB20MEN06536_242,nan,-3.036600112915039,100.23069763183594,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,Fossil Coral,d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN07,ch2k_AB20MEN07160_74,nan,-3.1261000633239746,100.30970001220703,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,Fossil Coral,d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN08,ch2k_AB20MEN08238_109,nan,-3.1261000633239746,100.30979919433594,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,Fossil Coral,d18O,n/a,permil,CE,N/A
coral,n/a,AB20MEN09,ch2k_AB20MEN0974_33,nan,-3.1259000301361084,100.30940246582031,"Mentawai Islands, Indonesia",https://www.ncdc.noaa.gov/paleo/study/28451,CoralHydro2k v1.0.0,Fossil Coral,d18O,n/a,permil,CE,N/A
coral,n/a,AL16PUR01,ch2k_AL16PUR01370_169,-7.0,18.115299224853516,-67.9374008178711,"Mona Island, Puerto Rico",https://www.ncdc.noaa.gov/paleo/study/22056,CoralHydro2k v1.0.0,Study focuses on use of Sr/U rather than Sr/Ca,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,AL16PUR02,ch2k_AL16PUR02320_148,-7.0,17.93000030517578,-67.01000213623047,"Pinacles Reef, Puerto Rico",https://www.ncdc.noaa.gov/paleo/study/22056,CoralHydro2k v1.0.0,Study focuses on use of Sr/U rather than Sr/Ca,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,AL16YUC01,ch2k_AL16YUC01354_162,-3.0,20.83209991455078,-86.87889862060547,"Puerto Morelos, Mexico",https://www.ncdc.noaa.gov/paleo/study/22056,CoralHydro2k v1.0.0,Study focuses on use of Sr/U rather than Sr/Ca,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,BA04FIJ01,ch2k_BA04FIJ01558_251,-2.0,-16.81999969482422,179.22999572753906,"Savusavu Bay, Vanua Levu, Fiji",https://www.ncdc.noaa.gov/paleo/study/1881,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,BA04FIJ01,ch2k_BA04FIJ01560_252,-2.0,-16.81999969482422,179.22999572753906,"Savusavu Bay, Vanua Levu, Fiji",https://www.ncdc.noaa.gov/paleo/study/1881,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,BA04FIJ02,ch2k_BA04FIJ02382_174,-10.0,-16.81999969482422,179.22999572753906,"Savusavu Bay, Vanua Levu, Fiji",https://www.ncdc.noaa.gov/paleo/study/1881,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,BA04FIJ02,ch2k_BA04FIJ02384_175,-10.0,-16.81999969482422,179.22999572753906,"Savusavu Bay, Vanua Levu, Fiji",https://www.ncdc.noaa.gov/paleo/study/1881,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,BO14HTI01,ch2k_BO14HTI01252_116,-3.5999999046325684,12.210000038146973,109.30999755859375,"Hon Tre Island, Vietnam",https://www.ncdc.noaa.gov/paleo/study/17035,CoralHydro2k v1.0.0,A composite of cores TN and BB (CoralHydro2k ID BO14HTI02) was used from 2010-1977 for the published reconstructions in Bolton et al. 2014 and Goodkin et al. 2021.,d18O,n/a,permil,CE,N/A
coral,n/a,BO14HTI01,ch2k_BO14HTI01254_117,-3.5999999046325684,12.210000038146973,109.30999755859375,"Hon Tre Island, Vietnam",https://www.ncdc.noaa.gov/paleo/study/17035,CoralHydro2k v1.0.0,A composite of cores TN and BB (CoralHydro2k ID BO14HTI02) was used from 2010-1977 for the published reconstructions in Bolton et al. 2014 and Goodkin et al. 2021.,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,BO14HTI02,ch2k_BO14HTI02288_133,-2.5,12.210000038146973,109.30999755859375,"Hon Tre Island, Vietnam",https://www.ncdc.noaa.gov/paleo/study/17035,CoralHydro2k v1.0.0,A composite of cores TN (CoralHydro2k ID BO14HTI01) and BB was used from 2010-1977 for the published reconstructions in Bolton et al. 2014 and Goodkin et al. 2021.,d18O,n/a,permil,CE,N/A
coral,n/a,BO14HTI02,ch2k_BO14HTI02290_134,-2.5,12.210000038146973,109.30999755859375,"Hon Tre Island, Vietnam",https://www.ncdc.noaa.gov/paleo/study/17035,CoralHydro2k v1.0.0,A composite of cores TN (CoralHydro2k ID BO14HTI01) and BB was used from 2010-1977 for the published reconstructions in Bolton et al. 2014 and Goodkin et al. 2021.,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,BO99MOO01,ch2k_BO99MOO01594_265,-5.0,-17.5,-149.8300018310547,"Moorea, French Polynesia",https://www.ncdc.noaa.gov/paleo/study/1876,CoralHydro2k v1.0.0,7 calibration equations are available in Boiseau et al. 1998 (this database contains Equation (1) information),d18O,n/a,permil,CE,N/A
coral,n/a,BR19RED01,ch2k_BR19RED01162_75,-5.0,19.889999389648438,39.959999084472656,"Canyon, Red Sea",https://www.ncdc.noaa.gov/paleo/study/26531,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,BR19RED01,ch2k_BR19RED01164_76,-5.0,19.889999389648438,39.959999084472656,"Canyon, Red Sea",https://www.ncdc.noaa.gov/paleo/study/26531,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,CA07FLI01,ch2k_CA07FLI01400_183,nan,-17.729999542236328,148.42999267578125,"Flinders Reef, Australia",https://www.ncdc.noaa.gov/paleo/study/6087,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CA07FLI01,ch2k_CA07FLI01402_184,nan,-17.729999542236328,148.42999267578125,"Flinders Reef, Australia",https://www.ncdc.noaa.gov/paleo/study/6087,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,CA13PEL01,ch2k_CA13PEL0110_5,-5.5,15.977999687194824,-86.48500061035156,"Cayos Cochinos, Honduras",https://www.ncdc.noaa.gov/paleo/study/17378,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CA13TUR01,ch2k_CA13TUR01580_259,-5.800000190734863,17.30699920654297,-87.8010025024414,"Turneffe Atoll, Belize",https://www.ncdc.noaa.gov/paleo/study/17378,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CA14BUT01,ch2k_CA14BUT01548_247,-5.0,3.200000047683716,172.8000030517578,"Butaritari Atoll, Republic of Kiribati",https://www.ncdc.noaa.gov/paleo/study/17289,CoralHydro2k v1.0.0,"used published values (i.e., not locally derived) for Sr/Ca-SST and d18O-SST slopes",d18O,n/a,permil,CE,N/A
coral,n/a,CA14BUT01,ch2k_CA14BUT01550_248,-5.0,3.200000047683716,172.8000030517578,"Butaritari Atoll, Republic of Kiribati",https://www.ncdc.noaa.gov/paleo/study/17289,CoralHydro2k v1.0.0,"used published values (i.e., not locally derived) for Sr/Ca-SST and d18O-SST slopes",Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,CA14TIM01,ch2k_CA14TIM0164_29,-3.0,-10.199999809265137,123.51000213623047,"Timor, Indonesia",https://www.ncdc.noaa.gov/paleo/study/19179,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CA14TIM01,ch2k_CA14TIM0166_30,-3.0,-10.199999809265137,123.51000213623047,"Timor, Indonesia",https://www.ncdc.noaa.gov/paleo/study/19179,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,CH03BUN01,ch2k_CH03BUN010_0,-3.0,1.5,124.83000183105469,"Bunaken Island, Indonesia",https://www.ncdc.noaa.gov/paleo/study/1903,CoralHydro2k v1.0.0,This paper did not calibrate the d18O proxy or reconstruct temperature. It instead analyzed variability through time by directly using the d18O proxy.,d18O,n/a,permil,CE,N/A
coral,n/a,CH03LOM01,ch2k_CH03LOM01596_266,-5.0,-8.25,115.5,"Padang Bai, Bali, Indonesia",https://www.ncdc.noaa.gov/paleo/study/1903,CoralHydro2k v1.0.0,This paper did not calibrate the d18O proxy or reconstruct temperature. It instead analyzed variability through time by directly using the d18O proxy.,d18O,n/a,permil,CE,N/A
coral,n/a,CH18YOA01,ch2k_CH18YOA01390_178,nan,16.447999954223633,111.6050033569336,"Lingyang Reef, Yongle Atoll",https://www.ncdc.noaa.gov/paleo/study/34413,CoralHydro2k v1.0.0,Microatoll; coral rubble samples; data reported in Supplements of paper,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,CH18YOA02,ch2k_CH18YOA02374_170,nan,16.447999954223633,111.6050033569336,"Lingyang Reef, Yongle Atoll",https://www.ncdc.noaa.gov/paleo/study/34413,CoralHydro2k v1.0.0,Microatoll; coral rubble samples; data reported in Supplements of paper,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,CH97BVB01,ch2k_CH97BVB01602_269,-7.0,-4.616199970245361,55.81700134277344,"Mahe Island, Republic of the Seychelles",https://www.ncdc.noaa.gov/paleo/study/1857,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL01,ch2k_CO03PAL01110_51,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL02,ch2k_CO03PAL028_4,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL03,ch2k_CO03PAL036_3,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL04,ch2k_CO03PAL04452_205,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL05,ch2k_CO03PAL05212_98,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL06,ch2k_CO03PAL06386_176,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL07,ch2k_CO03PAL0714_7,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL08,ch2k_CO03PAL08472_214,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL09,ch2k_CO03PAL09358_163,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,CO03PAL10,ch2k_CO03PAL10324_149,nan,5.869999885559082,-162.1300048828125,"Palmyra Island, United States Minor Outlying Islands",https://www.ncdc.noaa.gov/paleo/study/1875,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,DE13HAI01,ch2k_DE13HAI01424_194,-4.0,19.290000915527344,110.65599822998047,"Longwan, Qionghai, China",https://www.ncdc.noaa.gov/paleo/study/34412,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,Duplicate record details: ch2k_DE13HAI01432_197 in CoralHydro2k v1.0.0 (REMOVED from this dataset).  Decision type: AUTO: IDENTICAL 
coral,n/a,DE13HAI01,ch2k_DE13HAI01426_195,-4.0,19.290000915527344,110.65599822998047,"Longwan, Qionghai, China",https://www.ncdc.noaa.gov/paleo/study/34412,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,Duplicate record details: ch2k_DE13HAI01430_196 in CoralHydro2k v1.0.0 (REMOVED from this dataset).  Decision type: AUTO: IDENTICAL 
coral,n/a,DE14DTO02,ch2k_DE14DTO02176_81,-4.0,24.617000579833984,-82.86699676513672,"Dry Tortugas, Florida, USA",https://www.ncdc.noaa.gov/paleo/study/16217,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,DE14DTO04,ch2k_DE14DTO04376_171,-3.700000047683716,24.694900512695312,-82.7947006225586,"Dry Tortugas, Florida, USA",https://www.ncdc.noaa.gov/paleo/study/11935,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,DE16RED01,ch2k_DE16RED01380_173,-1.0,22.031400680541992,38.87779998779297,Red Sea,https://www.ncdc.noaa.gov/paleo/study/21710,CoralHydro2k v1.0.0,Study focuses on use of Sr/U rather than Sr/Ca; multiple locations Atlantic and Pacific; Sr/Ca uncertainty 1 deg C; Sr-U uncertainty 0.5 deg C; Sr/Ca-SST slope not indicated,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,DO18DAV01,ch2k_DO18DAV01394_180,-6.5,-18.799999237060547,147.6300048828125,"Davies Reef, Australia",https://www.ncdc.noaa.gov/paleo/study/34392,CoralHydro2k v1.0.0,Study uses multiple cores from multiple locations in the Great Barrier Reef; spans 15-18S latitude; multiple Sr/Ca regression equations in the paper. Supplemnet has all data.,Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,DR00KSB01,ch2k_DR00KSB01286_132,-25.0,32.46699905395508,-64.56800079345703,"Kitchen Shoals, Bermuda",https://doi.pangaea.de/10.1594/PANGAEA.88200,CoralHydro2k v1.0.0,"regressions in paper use air temps instead of SST, relevant growth information about coral found in PhD thesis (http://nbn-resolving.de/urn:nbn:de:gbv:46-ep000102521)",d18O,n/a,permil,CE,N/A
coral,n/a,DR00NBB01,ch2k_DR00NBB01348_159,-25.0,32.5,-64.69999694824219,"Northeast Breakers, Bermuda",https://doi.pangaea.de/10.1594/PANGAEA.88199,CoralHydro2k v1.0.0,"regressions in paper use air temps instead of SST, relevant growth information about coral found in PhD thesis (http://nbn-resolving.de/urn:nbn:de:gbv:46-ep000102521)",d18O,n/a,permil,CE,N/A
coral,n/a,DU94URV01,ch2k_DU94URV01468_212,-4.0,-0.4083999991416931,-91.23400115966797,"Urvina Bay, Isabela Island, Ecuador",https://www.ncdc.noaa.gov/paleo/study/1850,CoralHydro2k v1.0.0,"Core was collected in a subhorizontal, not vertical, orientation from coral colony; indistinct growth banding in top 50 years of core",d18O,n/a,permil,CE,Duplicate record details: ch2k_DU94URV01470_213 in CoralHydro2k v1.0.0 (REMOVED from this dataset).  Decision type: AUTO: IDENTICAL 
coral,n/a,EV18ROC01,ch2k_EV18ROC01184_84,-2.0,-3.859999895095825,-33.77000045776367,"Rocas Atoll, Rio Grande do Norte, Brazil",https://www.ncdc.noaa.gov/paleo/study/34373,CoralHydro2k v1.0.0,nan,Sr/Ca,n/a,mmol/mol,CE,Duplicate record details: ch2k_EV18ROC01186_85 in CoralHydro2k v1.0.0 (REMOVED from this dataset).  Decision type: AUTO: IDENTICAL 
coral,n/a,EV98KIR01,ch2k_EV98KIR0144_21,-9.0,2.0,-157.3000030517578,"Kiritimati (Christmas) Island, Republic of Kiribati",https://www.ncdc.noaa.gov/paleo/study/1847,CoralHydro2k v1.0.0,nan,d18O,n/a,permil,CE,N/A
coral,n/a,FE09OGA01,ch2k_FE09OGA01304_141,-3.9000000953674316,27.105899810791016,142.19410705566406,"Ogasawara Islands, Japan",https://doi.pangaea.de/10.1594/PANGAEA.743953,CoralHydro2k v1.0.0,"Annual regression slopes (-0.213 / C, -0.140 mmol/mol / C) imply an apparent amplification of inferred SST variations on interannual and longer timescales.",d18O,n/a,permil,CE,N/A
coral,n/a,FE09OGA01,ch2k_FE09OGA01306_142,-3.9000000953674316,27.105899810791016,142.19410705566406,"Ogasawara Islands, Japan",https://doi.pangaea.de/10.1594/PANGAEA.743953,CoralHydro2k v1.0.0,"Annual regression slopes (-0.213 / C, -0.140 mmol/mol / C) imply an apparent amplification of inferred SST variations on interannual and longer timescales.",Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,FE09OGA01,ch2k_FE09OGA01308_143,-3.9000000953674316,27.105899810791016,142.19410705566406,"Ogasawara Islands, Japan",https://doi.pangaea.de/10.1594/PANGAEA.743953,CoralHydro2k v1.0.0,"Annual regression slopes (-0.213 / C, -0.140 mmol/mol / C) imply an apparent amplification of inferred SST variations on interannual and longer timescales.",Sr/Ca,n/a,mmol/mol,CE,N/A
coral,n/a,FE09OGA01,ch2k_FE09OGA01310_144,-3.9000000953674316,27.105899810791016,142.19410705566406,"Ogasawara Islands, Japan",https://doi.pangaea.de/10.1594/PANGAEA.743953,CoralHydro2k v1.0.0,"Annual regression slopes (-0.213 / C, -0.140 mmol/mol / C) imply an apparent amplification of inferred SST variations on interannual and longer timescales.",d18O,n/a,permil,CE,N/A
