# Decisions for duplicate candidate pairs. 
# Modified by Michael Neil Evans (MNE)
# E-Mail: mnevans@umd.edu
# Modified on: 2024-11-26 15:28:29.599964 (UTC)
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
331,3614,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/065_pages2k_Ocean2kHR_175_ch2k_KI04MCV01368_168__331_3614.jpg,pages2k_Ocean2kHR_175,ch2k_KI04MCV01368_168,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Malo Channel, Espiritu Santo Island, Vanuatu","Espiritu Santo Island, Vanuatu",-15.699999809265137,-15.699999809265137,167.1999969482422,167.1999969482422,-1.5,-1.5,coral,coral,Sr/Ca,Sr/Ca,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:990875010763301::::P1_STUDY_ID:1925,https://www.ncdc.noaa.gov/paleo/study/1925,1928.5-1992.5,1928.5-1992.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
332,3613,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/066_pages2k_Ocean2kHR_174_ch2k_KI04MCV01366_167__332_3613.jpg,pages2k_Ocean2kHR_174,ch2k_KI04MCV01366_167,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Malo Channel, Espiritu Santo Island, Vanuatu","Espiritu Santo Island, Vanuatu",-15.699999809265137,-15.699999809265137,167.1999969482422,167.1999969482422,-1.5,-1.5,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:990875010763301::::P1_STUDY_ID:1925,https://www.ncdc.noaa.gov/paleo/study/1925,1928.5-1992.5,1928.5-1992.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
332,3730,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/067_pages2k_Ocean2kHR_174_iso2k_Ocean2kHR_174__332_3730.jpg,pages2k_Ocean2kHR_174,iso2k_Ocean2kHR_174,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,"Malo Channel, Espiritu Santo Island, Vanuatu","Malo Channel, Espiritu Santo Island, Vanuatu",-15.699999809265137,-15.699999809265137,167.1999969482422,167.1999969482422,-1.5,-1.5,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:990875010763301::::P1_STUDY_ID:1925,https://www.ncdc.noaa.gov/paleo/study/1925,1928.5-1992.5,1928.5-1992.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
340,3348,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/068_pages2k_NAm_3400_FE23_northamerica_usa_wa071__340_3348.jpg,pages2k_NAm_3400,FE23_northamerica_usa_wa071,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Harts Pass N1,Hart'sPassN1,48.70000076293945,48.70000076293945,-120.69999694824219,-120.6500015258789,1925.0,1925.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4127,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa071.rwl,1585.0-1991.0,1668.0-1990.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
344,2101,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/069_pages2k_NAm_148_FE23_northamerica_usa_ak010__344_2101.jpg,pages2k_NAm_148,FE23_northamerica_usa_ak010,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Eureka Summit,EurekaSummit,61.79999923706055,61.83333206176758,-147.3000030517578,-147.3333282470703,960.0,960.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4409,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak010.rwl,1654.0-1983.0,1735.0-1983.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
347,2149,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/070_pages2k_NAm_244_FE23_northamerica_usa_ak058__347_2149.jpg,pages2k_NAm_244,FE23_northamerica_usa_ak058,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Almond Butter Upper,AlmondButterUpper,65.19999694824219,65.18333435058594,-162.1999969482422,-162.21665954589844,213.0,213.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3044,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak058.rwl,1406.0-2002.0,1519.0-2002.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
350,3890,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/071_pages2k_Ant_037_iso2k_IC13ST0101A__350_3890.jpg,pages2k_Ant_037,iso2k_IC13ST0101A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,US-ITASE-2000-1,US-ITASE-2000-1,-79.38379669189453,-79.37999725341797,-111.23999786376953,-111.23999786376953,1791.0,1791.0,glacier ice,glacier ice,d18O,d18O,http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncdc.noaa.gov/paleo/study/22519,1673.3-2001.0,1673.3-2001.0,REMOVE,KEEP,MANUAL,keep iso2k version for better originalDataURL
352,3747,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/072_pages2k_Ocean2kHR_094_iso2k_Ocean2kHR_094__352_3747.jpg,pages2k_Ocean2kHR_094,iso2k_Ocean2kHR_094,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Bermuda south shore,Bermuda south shore,30.64859962463379,30.64859962463379,-64.98880004882812,-64.98880004882812,-16.0,-16.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/6115,https://www.ncdc.noaa.gov/paleo/study/6115,1782.0-1998.0,1782.0-1998.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
355,3537,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/073_pages2k_Ocean2kHR_179_ch2k_GU99NAU02198_91__355_3537.jpg,pages2k_Ocean2kHR_179,ch2k_GU99NAU02198_91,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Nauru,"Nauru Island, Republic of Nauru",-0.5329599976539612,-0.5400000214576721,166.9282989501953,166.97000122070312,-14.0,-14.0,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:4072198051706172::::P1_STUDY_ID:1842,https://www.ncdc.noaa.gov/paleo/study/1842,1897.5-1995.2,1897.5-1995.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
360,3720,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/074_pages2k_Ocean2kHR_019_iso2k_Ocean2kHR_019__360_3720.jpg,pages2k_Ocean2kHR_019,iso2k_Ocean2kHR_019,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Red Sea,"Ras Umm Sidd, Red Sea",27.850000381469727,27.850000381469727,34.31999969482422,34.31999969482422,-6.0,-6.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1861,https://www.ncdc.noaa.gov/paleo/study/1861,1751.1-1995.6,1751.1-1995.6,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
364,3457,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/075_pages2k_Ocean2kHR_177_ch2k_UR00MAI0122_11__364_3457.jpg,pages2k_Ocean2kHR_177,ch2k_UR00MAI0122_11,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Maiana,"Maiana, Republic of Kiribati",1.0,1.0,173.0,173.0,-6.0,-6.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1859,https://www.ncdc.noaa.gov/paleo/study/1859,1840.0-1994.5,1840.0-1994.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
370,3360,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/076_pages2k_NAm_3472_FE23_northamerica_usa_wa083__370_3360.jpg,pages2k_NAm_3472,FE23_northamerica_usa_wa083,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Sherman Creek Pass,ShermanCreekPass,48.70000076293945,48.70000076293945,-118.30000305175781,-118.33333587646484,1800.0,1800.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/2850,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa083.rwl,1605.0-1983.0,1649.0-1983.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
373,3835,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/077_pages2k_Ant_012_iso2k_IC01JO0101A__373_3835.jpg,pages2k_Ant_012,iso2k_IC01JO0101A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Dome C,EDC Dome C,-75.0999984741211,-75.0999984741211,123.38999938964844,123.38999938964844,3233.0,3233.0,glacier ice,glacier ice,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/2492,https://www.ncdc.noaa.gov/paleo-search/study/2492,2.6-1918.9,2.6-1918.9,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
375,3439,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/078_pages2k_NAm_3712_FE23_northamerica_usa_wy030__375_3439.jpg,pages2k_NAm_3712,FE23_northamerica_usa_wy030,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Sheep Trail,SheepTrail,41.400001525878906,41.36666488647461,-106.19999694824219,-106.23332977294922,3235.0,3235.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/2875,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy030.rwl,1097.0-1999.0,1471.0-1997.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
379,3826,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/079_pages2k_Arc_026_iso2k_IC00SC1601A__379_3826.jpg,pages2k_Arc_026,iso2k_IC00SC1601A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,NGT B16,B16,73.94000244140625,73.94020080566406,-37.630001068115234,-37.62990188598633,3040.0,3040.0,glacier ice,glacier ice,d18O,d18O,https://doi.pangaea.de/10.1594/PANGAEA.218274,https://doi.pangaea.de/10.1594/pangaea.849161,1478.0-1992.0,1478.0-1992.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
387,969,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/080_pages2k_NAm_1408_FE23_northamerica_canada_cana155__387_969.jpg,pages2k_NAm_1408,FE23_northamerica_canada_cana155,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Hornby Cabin,HornbyCabin,64.0,64.03333282470703,-103.9000015258789,-103.86666870117188,160.0,160.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3598,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana155.rwl,1491.0-1984.0,1549.0-1984.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
390,886,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/081_pages2k_NAm_1012_FE23_northamerica_canada_cana062__390_886.jpg,pages2k_NAm_1012,FE23_northamerica_canada_cana062,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Lac Romanel (Feucht),LacRomanel(Feucht),56.20000076293945,56.233333587646484,-67.69999694824219,-67.71666717529297,1000.0,1000.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4499,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana062.rwl,1659.0-1988.0,1755.0-1988.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
395,3864,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/082_pages2k_Arc_032_iso2k_IC09KA7901A__395_3864.jpg,pages2k_Arc_032,iso2k_IC09KA7901A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Agassiz,Agassiz A79,80.69999694824219,80.69999694824219,-73.0999984741211,-73.0999984741211,1700.0,1700.0,glacier ice,glacier ice,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/11131,https://www.ncdc.noaa.gov/paleo-search/study/2431,1.0-1972.0,1.0-1972.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
399,4164,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/083_pages2k_Ocean2kHR_126_iso2k_Ocean2kHR_126__399_4164.jpg,pages2k_Ocean2kHR_126,iso2k_Ocean2kHR_126,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Montego Bay Jamaica,"Montego Bay, Jamaica",18.466699600219727,18.469999313354492,-77.94999694824219,-77.94999694824219,-20.0,-20.0,sclerosponge,sclerosponge,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1878,https://www.ncdc.noaa.gov/paleo/study/1878,1344.0-1991.0,1344.0-1991.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
405,3706,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/084_pages2k_Ocean2kHR_156_ch2k_LI06FIJ01582_260__405_3706.jpg,pages2k_Ocean2kHR_156,ch2k_LI06FIJ01582_260,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Savusavu Bay,"Savusavu Bay, Vanua Levu, Fiji",-16.816699981689453,-16.81999969482422,179.23330688476562,179.22999572753906,-10.0,-10.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16216,https://www.ncdc.noaa.gov/paleo/study/1003973,1617.5-2001.5,1617.5-2001.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
405,3741,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/085_pages2k_Ocean2kHR_156_iso2k_Ocean2kHR_156__405_3741.jpg,pages2k_Ocean2kHR_156,iso2k_Ocean2kHR_156,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Savusavu Bay,"Savusavu Bay, Fiji",-16.816699981689453,-16.816699981689453,179.23330688476562,179.23330688476562,-10.0,-10.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16216,https://www.ncdc.noaa.gov/paleo/study/16216,1617.5-2001.5,1617.5-2001.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
411,1019,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/086_pages2k_NAm_1564_FE23_northamerica_canada_cana210__411_1019.jpg,pages2k_NAm_1564,FE23_northamerica_canada_cana210,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Medusa Bay,MedusaBay,56.900001525878906,56.91666793823242,-61.5,-61.5,25.0,25.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/2923,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana210.rwl,1634.0-1997.0,1749.0-1997.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
416,2112,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/087_pages2k_NAm_184_FE23_northamerica_usa_ak021__416_2112.jpg,pages2k_NAm_184,FE23_northamerica_usa_ak021,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Miners Well,MinersWell,60.0,60.0,-141.6999969482422,-141.68333435058594,650.0,650.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/5244,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak021.rwl,1428.0-1995.0,1557.0-1995.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
417,1997,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/088_pages2k_Asia_003_FE23_asia_russ130w__417_1997.jpg,pages2k_Asia_003,FE23_asia_russ130w,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),"Altai Mt., Jablonsky Pass.",JablonskyP.eastAltai,50.869998931884766,50.86666488647461,85.2300033569336,85.23332977294922,1450.0,1450.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/15344,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ130w.rwl,1568.0-1995.0,1669.0-1994.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
429,3889,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/089_pages2k_Ant_011_iso2k_IC13PALD01A__429_3889.jpg,pages2k_Ant_011,iso2k_IC13PALD01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,DSS,DSS Law Dome,-66.7699966430664,-66.7699966430664,112.80699920654297,112.80999755859375,1370.0,1370.0,glacier ice,glacier ice,d18O,d18O,https://data.aad.gov.au/metadata/records/LD2012-d18O-Native-age,https://www.ncdc.noaa.gov/paleo-search/study/22589,173.0-1995.0,173.0-1995.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
438,3769,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/090_pages2k_Ocean2kHR_026_iso2k_Ocean2kHR_026__438_3769.jpg,pages2k_Ocean2kHR_026,iso2k_Ocean2kHR_026,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Houtman Abrolhos,Houtman Abrolhos,-28.458900451660156,-28.458900451660156,113.7490005493164,113.7490005493164,-8.0,-8.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16316,https://www.ncdc.noaa.gov/paleo/study/16316,1848.0-2010.0,1848.0-2010.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (perfect correlation). Automatically choose #1.
443,3743,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/091_pages2k_Ocean2kHR_110_iso2k_Ocean2kHR_110__443_3743.jpg,pages2k_Ocean2kHR_110,iso2k_Ocean2kHR_110,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,"Buccoo Reef, Tobago","Buccoo Reef, Tobago",11.170000076293945,11.170000076293945,-60.849998474121094,-60.849998474121094,-2.0,-2.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1924,https://www.ncdc.noaa.gov/paleo/study/1924,1932.0-1990.0,1932.0-1990.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
462,3838,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/092_pages2k_Ant_008_iso2k_IC02GR1701A__462_3838.jpg,pages2k_Ant_008,iso2k_IC02GR1701A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Site DML17,B33Site DML17,-75.16999816894531,-75.16999816894531,6.5,6.5,3160.0,3160.0,glacier ice,glacier ice,d18O,d18O,https://doi.pangaea.de/10.1594/PANGAEA.104888,https://doi.pangaea.de/10.1594/pangaea.104888,1000.0-1997.0,1000.0-1997.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
483,3728,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/093_pages2k_Ocean2kHR_139_iso2k_Ocean2kHR_139__483_3728.jpg,pages2k_Ocean2kHR_139,iso2k_Ocean2kHR_139,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Palmyra,Palmyra (composite),5.869999885559082,5.869999885559082,-162.1300048828125,-162.1300048828125,-7.0,-7.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1875,https://www.ncdc.noaa.gov/paleo/study/1875,928.1-1998.4,928.1-1998.4,KEEP,REMOVE,MANUAL,keep updated p2k version (Dee et al 2020)
486,920,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/094_pages2k_NAm_1204_FE23_northamerica_canada_cana096__486_920.jpg,pages2k_NAm_1204,FE23_northamerica_canada_cana096,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Sunwapta Pass,SunwaptaPass,52.29999923706055,52.25,-117.0,-117.0,2000.0,2000.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4670,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana096.rwl,1608.0-1983.0,1629.0-1983.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
492,3644,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/095_pages2k_Ocean2kHR_138_ch2k_LI94SEC01436_198__492_3644.jpg,pages2k_Ocean2kHR_138,ch2k_LI94SEC01436_198,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Secas Island, Panama","Secas Island, Panama",7.949999809265137,7.982999801635742,-82.0,-82.05000305175781,-3.0,-3.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1853,https://www.ncdc.noaa.gov/paleo/study/1853,1707.8-1984.5,1707.8-1984.5,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (perfect correlation). Automatically choose #1.
492,3791,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/096_pages2k_Ocean2kHR_138_iso2k_Ocean2kHR_138__492_3791.jpg,pages2k_Ocean2kHR_138,iso2k_Ocean2kHR_138,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,"Secas Island, Panama","Secas Island, Gulf of Chiriqui, Panama",7.949999809265137,7.980000019073486,-82.0,-82.05000305175781,-3.0,-3.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1853,https://www.ncdc.noaa.gov/paleo/study/1853,1707.8-1984.5,1707.8-1984.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
499,2151,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/097_pages2k_NAm_256_FE23_northamerica_usa_ak060__499_2151.jpg,pages2k_NAm_256,FE23_northamerica_usa_ak060,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Burnt Over,BurntOver,65.19999694824219,65.21666717529297,-162.3000030517578,-162.25,259.0,259.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3047,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak060.rwl,1621.0-2002.0,1696.0-2002.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
503,3840,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/098_pages2k_Ant_005_iso2k_IC02MUBI01A__503_3840.jpg,pages2k_Ant_005,iso2k_IC02MUBI01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Berkner Island (South),Berkner Island (South) B25,-79.56999969482422,-79.56999969482422,-45.720001220703125,-45.720001220703125,890.0,890.0,glacier ice,glacier ice,d18O,d18O,https://doi.pangaea.de/10.1594/PANGAEA.728157,https://doi.pangaea.de/10.1594/pangaea.227734,1000.0-1992.0,1000.0-1992.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
