"sample_id","Sr_Ca_measurement","Sr_Ca_precision"
379150,0.03331,NA
379151,0.03206,NA
379152,0.03404,NA
379153,0.0309,NA
379154,0.03136,NA
379155,0.03114,NA
379156,0.03282,NA
379157,0.03482,NA
379158,0.03244,NA
379159,0.03291,NA
379160,0.03351,NA
379161,0.03381,NA
379162,0.03258,NA
379163,0.03238,NA
379164,0.03099,NA
379165,0.0317,NA
379166,0.03047,NA
379167,0.02893,NA
379168,0.03238,NA
379169,0.03116,NA
379170,0.03511,NA
379171,0.03382,NA
379172,0.03696,NA
379173,0.0335,NA
379174,0.03356,NA
379175,0.03296,NA
379176,0.03472,NA
379177,0.03492,NA
379178,0.03374,NA
379179,0.03289,NA
379180,0.03033,NA
379181,0.02998,NA
379182,0.03165,NA
379183,0.02951,NA
379184,0.02914,NA
379185,0.0303,NA
379186,0.02761,NA
379187,0.02596,NA
379188,0.02648,NA
379189,0.02833,NA
379190,0.03245,NA
379191,0.03592,NA
379192,0.03462,NA
379193,0.03222,NA
379194,0.0311,NA
379195,0.03206,NA
379196,0.03336,NA
379197,0.03169,NA
379198,0.03133,NA
379199,0.0323,NA
379200,0.03143,NA
379201,0.03502,NA
379202,0.03379,NA
379203,0.03478,NA
379204,0.03197,NA
379205,0.03459,NA
379206,0.03381,NA
379207,0.0352,NA
379208,0.03366,NA
379209,0.03206,NA
379210,0.03433,NA
379211,0.03724,NA
379212,0.03948,NA
379213,0.04112,NA
379214,0.03799,NA
379215,0.04009,NA
379216,0.03651,NA
379217,0.03411,NA
379218,0.03516,NA
379219,0.03325,NA
379220,0.03243,NA
379221,0.03114,NA
379222,0.03329,NA
379223,0.03423,NA
379224,0.03284,NA
379225,0.03225,NA
379226,0.03138,NA
379227,0.03015,NA
379228,0.03091,NA
379229,0.02928,NA
379230,0.02734,NA
379231,0.02858,NA
379232,0.02928,NA
379233,0.0371,NA
379234,0.04022,NA
379235,0.03683,NA
379236,0.03238,NA
379237,0.03478,NA
379238,0.03602,NA
379239,0.03521,NA
379240,0.03297,NA
379241,0.03014,NA
379242,0.03236,NA
379243,0.03524,NA
379244,0.03429,NA
379245,0.03631,NA
379246,0.03327,NA
379247,0.03661,NA
379248,0.0362,NA
379249,0.04134,NA
379250,0.03524,NA
379251,0.03421,NA
379252,0.03525,NA
379253,0.03998,NA
379254,0.03753,NA
379255,0.03966,NA
379256,0.03689,NA
379257,0.03574,NA
379258,0.03906,NA
379259,0.04043,NA
379260,0.03297,NA
379261,0.03501,NA
379262,0.03359,NA
379263,0.03796,NA
379264,0.0362,NA
379265,0.03856,NA
379266,0.03818,NA
379267,0.03577,NA
379268,0.03363,NA
379269,0.03354,NA
379270,0.03572,NA
379271,0.03523,NA
379272,0.04501,NA
379273,0.04301,NA
379274,0.04508,NA
379275,0.04448,NA
379276,0.03936,NA
379277,0.03436,NA
379278,0.036,NA
379279,0.04119,NA
379280,0.0346,NA
379281,0.03684,NA
379282,0.03935,NA
379283,0.04047,NA
379284,0.03932,NA
379285,0.04649,NA
379286,0.04131,NA
379287,0.04227,NA
379288,0.04432,NA
379289,0.04293,NA
379290,0.0413,NA
379291,0.04035,NA
379292,0.03805,NA
379293,0.03904,NA
379294,0.03423,NA
379295,0.03462,NA
379296,0.03826,NA
379297,0.03868,NA
379298,0.03746,NA
379299,0.03686,NA
379300,0.03727,NA
379301,0.03389,NA
379302,0.03436,NA
379303,0.03486,NA
379304,0.03518,NA
379305,0.03409,NA
379306,0.03679,NA
379307,0.03457,NA
379308,0.03712,NA
379309,0.03552,NA
379310,0.03703,NA
379311,0.03454,NA
379312,0.03449,NA
379313,0.03725,NA
379314,0.0355,NA
379315,0.03522,NA
379316,0.03504,NA
379317,0.03615,NA
379318,0.0374,NA
379319,0.03795,NA
379320,0.03769,NA
379321,0.03887,NA
379322,0.03799,NA
379323,0.03972,NA
379324,0.04123,NA
379325,0.04263,NA
379326,0.04203,NA
379327,0.04406,NA
379328,0.03666,NA
379329,0.03857,NA
379330,0.04015,NA
379331,0.03765,NA
379332,0.04337,NA
379333,0.03968,NA
379334,0.04333,NA
379335,0.04144,NA
379336,0.04457,NA
379337,0.0451,NA
379338,0.03858,NA
379339,0.04274,NA
379340,0.04026,NA
379341,0.04127,NA
379342,0.03773,NA
379343,0.03956,NA
379344,0.03677,NA
379345,0.03423,NA
379346,0.03674,NA
379347,0.03786,NA
379348,0.03804,NA
379349,0.04058,NA
379350,0.03945,NA
379351,0.03896,NA
379352,0.03457,NA
379353,0.03419,NA
379354,0.03532,NA
379355,0.03636,NA
379356,0.03441,NA
379357,0.03648,NA
379358,0.03648,NA
379359,0.03923,NA
379360,0.0452,NA
379361,0.04134,NA
379362,0.0414,NA
379363,0.03519,NA
379364,0.03375,NA
379365,0.03583,NA
379366,0.0379,NA
379367,0.03998,NA
379369,0.04413,NA
379370,0.04621,NA
379371,0.04828,NA
379372,0.05036,NA
379373,0.04428,NA
379374,0.04336,NA
379375,0.03666,NA
379376,0.03547,NA
379377,0.03654,NA
379378,0.03615,NA
379379,0.03606,NA
379380,0.03769,NA
379381,0.03451,NA
379382,0.03197,NA
379383,0.03488,NA
379384,0.03185,NA
379385,0.03102,NA
379386,0.03096,NA
379387,0.03056,NA
379388,0.03544,NA
379389,0.0355,NA
379390,0.03921,NA
379391,0.03931,NA
379392,0.03606,NA
379393,0.03974,NA
379394,0.03499,NA
379395,0.03675,NA
379396,0.03298,NA
379397,0.03565,NA
379398,0.03516,NA
379399,0.03314,NA
379400,0.03518,NA
379401,0.03692,NA
379402,0.03702,NA
379403,0.0366,NA
379404,0.03749,NA
379405,0.04139,NA
379406,0.03903,NA
379407,0.04123,NA
379408,0.04242,NA
379409,0.04304,NA
379410,0.04036,NA
379411,0.04449,NA
379412,0.04156,NA
379413,0.04386,NA
379414,0.04063,NA
379415,0.04154,NA
379416,0.04197,NA
379417,0.0454,NA
379418,0.04226,NA
379419,0.04291,NA
379420,0.04112,NA
379421,0.04341,NA
379422,0.04524,NA
379423,0.04668,NA
379424,0.05189,NA
379425,0.04508,NA
379426,0.04275,NA
379427,0.04539,NA
379428,0.04206,NA
379429,0.04425,NA
379430,0.05072,NA
379431,0.04154,NA
379432,0.04858,NA
379433,0.04531,NA
379434,0.04859,NA
379435,0.04669,NA
379436,0.04626,NA
379437,0.04471,NA
379438,0.04203,NA
379439,0.04248,NA
379440,0.04323,NA
379441,0.0432,NA
379442,0.03988,NA
379443,0.04154,NA
379444,0.04434,NA
379445,0.04449,NA
379446,0.04408,NA
379447,0.04093,NA
379448,0.04097,NA
379449,0.04206,NA
379450,0.04481,NA
379451,0.04378,NA
379452,0.04759,NA
379453,0.04642,NA
379454,0.04863,NA
379455,0.04807,NA
379456,0.05108,NA
379457,0.0473,NA
379458,0.04576,NA
379459,0.0468,NA
379460,0.04675,NA
379461,0.04839,NA
379462,0.04684,NA
379463,0.04739,NA
379464,0.04771,NA
379465,0.04691,NA
379466,0.04427,NA
379467,0.0418,NA
379468,0.04453,NA
379469,0.04624,NA
379470,0.04331,NA
379471,0.04227,NA
379472,0.0413,NA
379473,0.04267,NA
379474,0.04693,NA
379475,0.04404,NA
379476,0.0455,NA
379477,0.04349,NA
379478,0.04571,NA
379479,0.03793,NA
379480,0.03447,NA
379481,0.03313,NA
379482,0.03507,NA
379483,0.03707,NA
379484,0.03369,NA
379485,0.03325,NA
379486,0.03235,NA
379487,0.02958,NA
379488,0.03258,NA
379489,0.03153,NA
379490,0.03152,NA
379491,0.02984,NA
379492,0.03088,NA
379493,0.03088,NA
379494,0.03791,NA
379495,0.03367,NA
379496,0.03464,NA
379497,0.03834,NA
379498,0.03553,NA
379499,0.0344,NA
379500,0.03523,NA
379501,0.03381,NA
379502,0.03376,NA
379503,0.03381,NA
379504,0.03242,NA
379505,0.03506,NA
379506,0.03473,NA
379507,0.03253,NA
379508,0.03145,NA
379509,0.03132,NA
379510,0.03226,NA
379511,0.03055,NA
379512,0.03078,NA
379513,0.03254,NA
379514,0.03113,NA
379515,0.03098,NA
379516,0.02977,NA
379517,0.03171,NA
379518,0.02975,NA
379519,0.03357,NA
379520,0.02865,NA
379521,0.03276,NA
379522,0.03231,NA
379523,0.03142,NA
379524,0.03437,NA
379525,0.03389,NA
379526,0.03426,NA
379527,0.03468,NA
379528,0.03383,NA
379529,0.03585,NA
379530,0.03443,NA
379531,0.0357,NA
379532,0.03342,NA
379533,0.03494,NA
379534,0.03459,NA
379535,0.03306,NA
379536,0.03488,NA
379537,0.03308,NA
379538,0.03616,NA
379539,0.03322,NA
379540,0.03527,NA
379541,0.03553,NA
379542,0.03481,NA
379543,0.03366,NA
379544,0.03531,NA
379545,0.03595,NA
379546,0.03548,NA
379547,0.03333,NA
379548,0.03134,NA
379549,0.0311,NA
379550,0.03134,NA
379551,0.0297,NA
379552,0.0289,NA
379553,0.0284,NA
379554,0.02722,NA
379555,0.02758,NA
379556,0.03081,NA
379557,0.02826,NA
379558,0.02713,NA
379559,0.02925,NA
379560,0.03126,NA
379561,0.02545,NA
379562,0.02538,NA
379563,0.02531,NA
379564,0.02524,NA
379565,0.02517,NA
379566,0.0251,NA
379567,0.02503,NA
379568,0.02496,NA
379569,0.02728,NA
379570,0.02721,NA
379571,0.02849,NA
379572,0.02897,NA
379573,0.02734,NA
379574,0.02696,NA
379575,0.02636,NA
379576,0.02893,NA
379577,0.02835,NA
379578,0.02964,NA
379579,0.02926,NA
379580,0.0283,NA
379581,0.0306,NA
379582,0.02907,NA
379583,0.02832,NA
379584,0.02919,NA
379585,0.0291,NA
379586,0.03065,NA
379587,0.02998,NA
379588,0.03082,NA
379589,0.02948,NA
379590,0.03234,NA
379591,0.03139,NA
379592,0.03199,NA
379593,0.0317,NA
379594,0.03031,NA
379595,0.0306,NA
379596,0.03326,NA
379597,0.03191,NA
379598,0.03295,NA
379599,0.03026,NA
379600,0.03144,NA
379601,0.03113,NA
379602,0.02835,NA
379603,0.02613,NA
379604,0.02849,NA
379605,0.02686,NA
379606,0.02741,NA
379607,0.02898,NA
379608,0.02878,NA
379609,0.02949,NA
379610,0.02926,NA
379611,0.03225,NA
379612,0.02991,NA
379613,0.03104,NA
379614,0.03113,NA
379615,0.02995,NA
379616,0.0302,NA
379617,0.02883,NA
379618,0.02786,NA
379619,0.02683,NA
379620,0.0276,NA
379621,0.02754,NA
379622,0.03158,NA
379623,0.03149,NA
379624,0.029,NA
379625,0.03112,NA
379626,0.03025,NA
379627,0.03303,NA
379628,0.03173,NA
379629,0.03342,NA
379630,0.03244,NA
379631,0.03013,NA
379632,0.03031,NA
379633,0.03005,NA
379634,0.02891,NA
379635,0.02938,NA
379636,0.02988,NA
379637,0.02946,NA
379638,0.02881,NA
379639,0.02893,NA
379640,0.02895,NA
379641,0.03125,NA
379642,0.03121,NA
379643,0.02888,NA
379644,0.02844,NA
379645,0.03063,NA
379646,0.03123,NA
379647,0.03044,NA
379648,0.03243,NA
379649,0.03277,NA
379650,0.03172,NA
379651,0.031,NA
379652,0.02939,NA
379653,0.02978,NA
379654,0.02783,NA
379655,0.02793,NA
379656,0.02952,NA
379657,0.02774,NA
379658,0.0278,NA
379659,0.02936,NA
379660,0.03328,NA
379661,0.02879,NA
379662,0.03092,NA
379663,0.03085,NA
379664,0.0306,NA
379665,0.03107,NA
379666,0.02818,NA
379667,0.02919,NA
379668,0.02839,NA
379669,0.02623,NA
379670,0.02621,NA
379671,0.02732,NA
379672,0.02642,NA
379673,0.02585,NA
379674,0.02511,NA
379675,0.02514,NA
379676,0.02557,NA
379677,0.02588,NA
379678,0.02692,NA
379679,0.0248,NA
379680,0.02563,NA
379681,0.02747,NA
379682,0.02712,NA
379683,0.02756,NA
379684,0.02788,NA
379685,0.02818,NA
379686,0.02904,NA
379687,0.02621,NA
379688,0.02735,NA
379689,0.02758,NA
379690,0.02965,NA
379691,0.02895,NA
379692,0.02747,NA
379693,0.02767,NA
379694,0.02768,NA
379695,0.02927,NA
379696,0.02949,NA
379697,0.02882,NA
379698,0.02969,NA
379699,0.02838,NA
379700,0.02954,NA
379701,0.02892,NA
379702,0.02944,NA
379703,0.02729,NA
379704,0.02759,NA
379705,0.02993,NA
379706,0.02633,NA
379707,0.02662,NA
379708,0.02688,NA
379709,0.02612,NA
379710,0.02408,NA
379711,0.02575,NA
379712,0.03099,NA
379713,0.02636,NA
379714,0.03018,NA
379715,0.02852,NA
379716,0.03053,NA
379717,0.02834,NA
379718,0.0284,NA
379719,0.02688,NA
379720,0.0268,NA
379721,0.02452,NA
379722,0.02643,NA
379723,0.0252,NA
379724,0.02636,NA
379725,0.02716,NA
379726,0.0294,NA
379727,0.02743,NA
379728,0.02754,NA
379729,0.0269,NA
379730,0.02549,NA
379731,0.02529,NA
379732,0.02252,NA
379733,0.02222,NA
379734,0.0247,NA
379735,0.02452,NA
379736,0.0251,NA
379737,0.0261,NA
379738,0.02499,NA
379739,0.02415,NA
379740,0.02371,NA
379741,0.02403,NA
379742,0.02429,NA
379743,0.02388,NA
379744,0.02414,NA
379745,0.02478,NA
379746,0.02675,NA
379747,0.02808,NA
379748,0.0299,NA
379749,0.02849,NA
379750,0.0288,NA
379751,0.03034,NA
379752,0.03067,NA
379753,0.02439,NA
379754,0.02589,NA
379755,0.02554,NA
379756,0.02538,NA
379757,0.02523,NA
379758,0.02554,NA
379759,0.02751,NA
379760,0.02663,NA
379761,0.02854,NA
379762,0.02532,NA
379763,0.02903,NA
379764,0.03011,NA
379765,0.03311,NA
379767,0.03818,NA
379768,0.04035,NA
379769,0.03862,NA
379770,0.03689,NA
379771,0.03516,NA
379772,0.03343,NA
379773,0.0317,NA
379774,0.02997,NA
379775,0.02771,NA
379776,0.02626,NA
379777,0.02526,NA
379778,0.02486,NA
379779,0.02866,NA
379780,0.02667,NA
379781,0.0252,NA
379782,0.02257,NA
379783,0.02179,NA
379784,0.02174,NA
379785,0.02308,NA
379786,0.02367,NA
379787,0.02532,NA
379788,0.02626,NA
379789,0.0244,NA
379790,0.02557,NA
379791,0.0255,NA
379792,0.02749,NA
379793,0.0267,NA
379794,0.02379,NA
379795,0.02587,NA
379796,0.02482,NA
379797,0.02494,NA
379798,0.02524,NA
379799,0.02629,NA
379800,0.02608,NA
379801,0.02846,NA
379802,0.02892,NA
379803,0.02643,NA
379804,0.02409,NA
379805,0.02422,NA
379806,0.026,NA
379807,0.02768,NA
379808,0.0286,NA
379809,0.0286,NA
379810,0.02645,NA
379811,0.02536,NA
379812,0.02524,NA
379813,0.02469,NA
379814,0.02544,NA
379815,0.02481,NA
379816,0.0277,NA
379817,0.02669,NA
379818,0.02623,NA
379819,0.02508,NA
379820,0.02226,NA
379821,0.02426,NA
379822,0.02212,NA
379823,0.02451,NA
379824,0.02269,NA
379825,0.02159,NA
379826,0.02334,NA
379827,0.02343,NA
379828,0.02279,NA
379829,0.02382,NA
379830,0.02646,NA
379831,0.0276,NA
379832,0.02951,NA
379833,0.02764,NA
379834,0.02875,NA
379835,0.02561,NA
379836,0.02631,NA
379837,0.02678,NA
379838,0.02548,NA
379839,0.02813,NA
379840,0.03058,NA
379841,0.03082,NA
379842,0.03652,NA
379843,0.03347,NA
379844,0.02914,NA
379845,0.0332,NA
379846,0.03782,NA
379847,0.03936,NA
379848,0.04222,NA
379849,0.03814,NA
379850,0.03391,NA
379851,0.02728,NA
379852,0.02077,NA
379853,0.01851,NA
379854,0.01823,NA
379855,0.02213,NA
379856,0.02055,NA
379857,0.01814,NA
379858,0.01964,NA
379859,0.01926,NA
379860,0.01804,NA
379861,0.01842,NA
379862,0.01672,NA
379863,0.01659,NA
379864,0.0176,NA
379865,0.01849,NA
379866,0.01937,NA
379867,0.01733,NA
379868,0.01804,NA
379869,0.01835,NA
379870,0.01877,NA
379871,0.02249,NA
379872,0.02033,NA
379873,0.02001,NA
379874,0.02109,NA
379875,0.02306,NA
379876,0.02526,NA
379877,0.02195,NA
379878,0.02096,NA
379879,0.02107,NA
379880,0.01899,NA
379881,0.0206,NA
379882,0.01872,NA
379883,0.01893,NA
379884,0.01834,NA
379885,0.02017,NA
379886,0.01756,NA
379887,0.01917,NA
379888,0.02083,NA
379889,0.0199,NA
379890,0.02095,NA
379891,0.01923,NA
379892,0.02247,NA
379893,0.02046,NA
379894,0.02094,NA
379895,0.02118,NA
379896,0.02153,NA
379897,0.0234,NA
379898,0.0231,NA
379899,0.02443,NA
379900,0.02276,NA
379901,0.02079,NA
379902,0.02058,NA
379903,0.02085,NA
379904,0.02006,NA
379905,0.02133,NA
379906,0.02339,NA
379907,0.02336,NA
379908,0.02557,NA
379909,0.02706,NA
379910,0.02494,NA
379911,0.02567,NA
379912,0.02507,NA
379913,0.0243,NA
379914,0.02565,NA
379915,0.02623,NA
379916,0.0225,NA
379917,0.02467,NA
379918,0.02392,NA
379919,0.02376,NA
379920,0.0248,NA
379921,0.02078,NA
379922,0.02177,NA
379923,0.02041,NA
379924,0.02207,NA
379925,0.02286,NA
379926,0.02324,NA
379927,0.02639,NA
379928,0.02406,NA
379929,0.02405,NA
379930,0.02369,NA
379931,0.024,NA
379932,0.02447,NA
379933,0.02645,NA
379934,0.02681,NA
379935,0.02522,NA
379936,0.02498,NA
379937,0.02415,NA
379938,0.02327,NA
379939,0.02567,NA
379940,0.02542,NA
379941,0.02578,NA
379942,0.02576,NA
379943,0.02491,NA
379944,0.02503,NA
379945,0.0264,NA
379946,0.02611,NA
379947,0.02721,NA
379948,0.02477,NA
379949,0.02408,NA
379950,0.02345,NA
379951,0.02331,NA
379952,0.02411,NA
379953,0.02548,NA
379954,0.02481,NA
379955,0.02763,NA
379956,0.02699,NA
379957,0.02614,NA
379958,0.02283,NA
379959,0.02444,NA
379960,0.02467,NA
379961,0.0254,NA
379962,0.02366,NA
379963,0.02411,NA
379964,0.02672,NA
379965,0.02643,NA
379966,0.02675,NA
379967,0.0266,NA
379968,0.02525,NA
379969,0.02475,NA
379970,0.02419,NA
379971,0.02264,NA
379972,0.02268,NA
379973,0.02328,NA
379974,0.02305,NA
379975,0.02548,NA
379976,0.02864,NA
379977,0.02751,NA
379978,0.02877,NA
379979,0.02928,NA
379980,0.028,NA
379981,0.0226,NA
379982,0.02544,NA
379983,0.02662,NA
379984,0.02765,NA
379985,0.02889,NA
379986,0.02782,NA
379987,0.02609,NA
379988,0.0242,NA
379989,0.02342,NA
379990,0.0293,NA
379991,0.0289,NA
379992,0.02684,NA
379993,0.03099,NA
379994,0.03147,NA
379995,0.03049,NA
379996,0.03666,NA
379997,0.03131,NA
379998,0.02993,NA
379999,0.0327,NA
380000,0.02617,NA
380001,0.03259,NA
380002,0.02672,NA
380003,0.02953,NA
380004,0.02357,NA
380005,0.02589,NA
380006,0.02877,NA
380007,0.02621,NA
380008,0.02581,NA
380009,0.02468,NA
380010,0.02443,NA
380011,0.028,NA
380012,0.02628,NA
380013,0.02572,NA
380014,0.02477,NA
380015,0.02378,NA
380016,0.02607,NA
380017,0.02327,NA
380018,0.02053,NA
380019,0.02091,NA
380020,0.02032,NA
380021,0.02008,NA
380022,0.0192,NA
380023,0.01928,NA
380024,0.02021,NA
380025,0.01911,NA
380026,0.02002,NA
380027,0.01981,NA
380028,0.02127,NA
380029,0.02266,NA
380030,0.02285,NA
380031,0.02162,NA
380032,0.02068,NA
380033,0.02234,NA
380034,0.02164,NA
380035,0.02178,NA
380036,0.02442,NA
380037,0.02477,NA
380038,0.02566,NA
380039,0.02477,NA
380040,0.02483,NA
380041,0.02647,NA
380042,0.02696,NA
380043,0.02652,NA
380044,0.02749,NA
380045,0.03159,NA
380046,0.02703,NA
380047,0.02801,NA
380048,0.02467,NA
380049,0.0232,NA
380050,0.02449,NA
380051,0.02339,NA
380052,0.0248,NA
380053,0.02331,NA
380054,0.02189,NA
380055,0.02359,NA
380056,0.02596,NA
380057,0.02669,NA
380058,0.02665,NA
380059,0.02404,NA
380060,0.02497,NA
380061,0.02478,NA
380062,0.02298,NA
380063,0.02145,NA
380064,0.0263,NA
380065,0.02632,NA
380066,0.02719,NA
380067,0.03248,NA
380068,0.02485,NA
380069,0.02545,NA
380070,0.02591,NA
380071,0.02443,NA
380072,0.03079,NA
380073,0.0317,NA
380074,0.03261,NA
380075,0.02357,NA
380076,0.02251,NA
380077,0.02339,NA
380078,0.01908,NA
380079,0.02129,NA
380080,0.01974,NA
380081,0.02015,NA
380082,0.02297,NA
380083,0.02295,NA
380084,0.02218,NA
380085,0.02348,NA
380086,0.02588,NA
380087,0.02682,NA
380088,0.03002,NA
380089,0.03092,NA
380090,0.02953,NA
380091,0.03351,NA
380092,0.03421,NA
380093,0.03675,NA
380094,0.03305,NA
380095,0.02827,NA
380096,0.03194,NA
380097,0.02402,NA
380098,0.03056,NA
380099,0.03266,NA
380100,0.02794,NA
380101,0.02331,NA
380102,0.02493,NA
380103,0.02625,NA
380104,0.02499,NA
380105,0.02216,NA
380106,0.02437,NA
380107,0.02319,NA
380108,0.0205,NA
380109,0.02255,NA
380110,0.02342,NA
380111,0.02798,NA
380112,0.03377,NA
380113,0.03354,NA
380114,0.03155,NA
380115,0.02481,NA
380116,0.02429,NA
380117,0.02487,NA
380118,0.02638,NA
380119,0.02686,NA
380120,0.02369,NA
380121,0.02616,NA
380122,0.02405,NA
380123,0.0266,NA
380124,0.02529,NA
380125,0.03042,NA
380126,0.03411,NA
380127,0.03221,NA
380128,0.03276,NA
380129,0.0333,NA
380130,0.03385,NA
380131,0.0344,NA
380132,0.03494,NA
380133,0.03549,NA
380134,0.03604,NA
380135,0.03658,NA
380136,0.03767,NA
380137,0.03763,NA
380138,0.03559,NA
380139,0.03749,NA
380140,0.03433,NA
380141,0.03644,NA
380142,0.02978,NA
380143,0.03237,NA
380144,0.03091,NA
380145,0.0341,NA
380146,0.03735,NA
380147,0.03457,NA
380148,0.03475,NA
380149,0.03249,NA
380150,0.03264,NA
380151,0.03359,NA
380152,0.03146,NA
380153,0.03223,NA
380154,0.03177,NA
380155,0.03169,NA
380156,0.03497,NA
380157,0.03274,NA
380158,0.03053,NA
380159,0.02554,NA
380160,0.02672,NA
380161,0.02899,NA
380162,0.02845,NA
380163,0.02818,NA
380164,0.02861,NA
380165,0.02996,NA
380166,0.03079,NA
380167,0.03267,NA
380168,0.03359,NA
380169,0.03356,NA
380170,0.03209,NA
380171,0.02767,NA
380172,0.02612,NA
380173,0.0231,NA
380174,0.02066,NA
380175,0.02333,NA
380176,0.02369,NA
380177,0.02467,NA
380178,0.02455,NA
380179,0.02758,NA
380180,0.0309,NA
380181,0.02135,NA
380182,0.024,NA
380183,0.02328,NA
380184,0.0245,NA
380185,0.02861,NA
380186,0.03272,NA
380187,0.03683,NA
380188,0.0294,NA
380189,0.02766,NA
380190,0.02713,NA
380191,0.02438,NA
380192,0.02863,NA
380193,0.02806,NA
380194,0.0258,NA
380195,0.03442,NA
380196,0.02749,NA
380197,0.02732,NA
380198,0.02453,NA
380199,0.02832,NA
380200,0.03578,NA
380201,0.02846,NA
380202,0.02108,NA
380203,0.02034,NA
380204,0.02563,NA
380205,0.02827,NA
380206,0.03238,NA
380207,0.03665,NA
380208,0.02939,NA
380209,0.02789,NA
380210,0.02957,NA
380211,0.02975,NA
380212,0.02594,NA
380213,0.02751,NA
380214,0.02458,NA
380215,0.02609,NA
380216,0.02719,NA
380217,0.02487,NA
380218,0.02764,NA
380219,0.02732,NA
380220,0.0265,NA
380221,0.0253,NA
380222,0.02052,NA
380223,0.02103,NA
380224,0.02324,NA
380225,0.02591,NA
380226,0.02539,NA
380227,0.01982,NA
380228,0.02547,NA
380229,0.03083,NA
380230,0.02812,NA
380231,0.0269,NA
380232,0.02665,NA
380233,0.02598,NA
380234,0.03238,NA
380235,0.03219,NA
380236,0.03129,NA
380237,0.02274,NA
380238,0.02529,NA
380239,0.02818,NA
380240,0.02808,NA
380241,0.03087,NA
380242,0.03138,NA
380243,0.03031,NA
380244,0.03084,NA
380245,0.03353,NA
380246,0.03607,NA
380247,0.0318,NA
380248,0.03052,NA
380249,0.03391,NA
380250,0.02986,NA
380251,0.03236,NA
380252,0.03169,NA
380253,0.03216,NA
380254,0.03131,NA
380255,0.0289,NA
380256,0.02816,NA
380257,0.02712,NA
380258,0.02691,NA
380259,0.02875,NA
380260,0.02744,NA
380261,0.02601,NA
380262,0.02292,NA
380263,0.02028,NA
380264,0.02277,NA
380265,0.02643,NA
380266,0.02459,NA
380267,0.02654,NA
380268,0.02903,NA
380269,0.0304,NA
380270,0.02655,NA
380271,0.02757,NA
380272,0.02207,NA
380273,0.02194,NA
380274,0.02101,NA
380275,0.02166,NA
380276,0.02854,NA
380277,0.03196,NA
380278,0.02789,NA
380279,0.02612,NA
380280,0.02871,NA
380281,0.03096,NA
380282,0.02986,NA
380283,0.03237,NA
380284,0.02799,NA
380285,0.02883,NA
380286,0.02988,NA
380287,0.02988,NA
380288,0.03403,NA
380289,0.03241,NA
380290,0.03242,NA
380291,0.03574,NA
380292,0.03179,NA
380293,0.03007,NA
380294,0.03012,NA
380295,0.03238,NA
380296,0.03366,NA
380297,0.03253,NA
380298,0.03297,NA
380299,0.03543,NA
380300,0.03599,NA
380301,0.03767,NA
380302,0.04074,NA
380303,0.04115,NA
380304,0.03736,NA
380305,0.03736,NA
380306,0.03788,NA
380307,0.0346,NA
380308,0.0346,NA
380309,0.03413,NA
380310,0.03432,NA
380311,0.03432,NA
380312,0.037,NA
380313,0.03791,NA
380314,0.04051,NA
380315,0.0392,NA
380316,0.03757,NA
380317,0.03582,NA
380318,0.03757,NA
380319,0.03923,NA
380320,0.03825,NA
380321,0.03964,NA
380322,0.03725,NA
380323,0.03557,NA
380324,0.0364,NA
380325,0.03802,NA
380326,0.03638,NA
380327,0.03281,NA
380328,0.03453,NA
380329,0.03394,NA
380330,0.02897,NA
380331,0.02997,NA
380332,0.02981,NA
380333,0.02835,NA
380334,0.02863,NA
380335,0.02927,NA
380336,0.02787,NA
380337,0.03098,NA
380338,0.03288,NA
380339,0.02993,NA
380340,0.03139,NA
380341,0.03167,NA
380342,0.02648,NA
380343,0.03087,NA
380344,0.0308,NA
380345,0.0303,NA
380346,0.0322,NA
380347,0.0309,NA
380348,0.03085,NA
380349,0.03165,NA
380350,0.02631,NA
380351,0.02909,NA
380352,0.03052,NA
380353,0.02793,NA
380354,0.02965,NA
380355,0.02818,NA
380356,0.0272,NA
380357,0.0266,NA
380358,0.02737,NA
380359,0.02825,NA
380360,0.03284,NA
380361,0.03479,NA
380362,0.03763,NA
380363,0.03182,NA
380364,0.03545,NA
380365,0.0341,NA
380366,0.03451,NA
380367,0.03649,NA
380368,0.03887,NA
380369,0.03708,NA
380370,0.03654,NA
380371,0.04207,NA
380372,0.0356,NA
380373,0.03731,NA
380374,0.03857,NA
380375,0.03974,NA
380376,0.03489,NA
380377,0.03466,NA
380378,0.03584,NA
380379,0.03404,NA
380380,0.03477,NA
380381,0.0352,NA
380382,0.03586,NA
380383,0.03918,NA
380384,0.03548,NA
380385,0.03966,NA
380386,0.03898,NA
380387,0.03538,NA
380388,0.03487,NA
380389,0.03542,NA
380390,0.03706,NA
380391,0.03973,NA
380392,0.03972,NA
380393,0.03338,NA
380394,0.03512,NA
380395,0.03824,NA
380396,0.03601,NA
380397,0.03851,NA
380398,0.03838,NA
380399,0.03402,NA
380400,0.03608,NA
380401,0.03313,NA
380402,0.03166,NA
380403,0.03348,NA
380404,0.03392,NA
380405,0.03096,NA
380406,0.03153,NA
380407,0.03652,NA
380408,0.05298,NA
380409,0.04516,NA
380410,0.04312,NA
380411,0.04249,NA
380412,0.04253,NA
380413,0.04392,NA
380414,0.0367,NA
380415,0.03686,NA
380416,0.0404,NA
380417,0.03918,NA
380418,0.03787,NA
380419,0.03448,NA
380420,0.0388,NA
380421,0.03421,NA
