"sample_id","U_Ca_measurement","U_Ca_precision"
380240,2.286e-05,NA
380241,1.28e-05,NA
380242,1.542e-05,NA
380243,2.722e-05,NA
380244,1.866e-05,NA
380245,1.361e-05,NA
380246,2.142e-05,NA
380247,2.1e-05,NA
380248,2.522e-05,NA
380249,2.078e-05,NA
380250,2.074e-05,NA
380251,1.295e-05,NA
380252,2.271e-05,NA
380253,1.283e-05,NA
380254,8.65e-06,NA
380255,1.813e-05,NA
380256,2.47e-05,NA
380257,2.777e-05,NA
380258,2.351e-05,NA
380259,2.337e-05,NA
380260,2.746e-05,NA
380261,3.132e-05,NA
380262,6e-05,NA
380263,6.731e-05,NA
380264,6.947e-05,NA
380265,4.193e-05,NA
380266,5.855e-05,NA
380267,4.135e-05,NA
380268,3.981e-05,NA
380269,2.862e-05,NA
380270,4.229e-05,NA
380271,5.804e-05,NA
380272,9.398e-05,NA
380273,8.159e-05,NA
380274,9.279e-05,NA
380275,8.974e-05,NA
380276,4.642e-05,NA
380277,2.35e-05,NA
380278,3.603e-05,NA
380279,4.864e-05,NA
380280,2.873e-05,NA
380281,2.049e-05,NA
380282,2.907e-05,NA
380283,1.787e-05,NA
380284,3.985e-05,NA
380285,4.588e-05,NA
380286,5.387e-05,NA
380287,5.387e-05,NA
380288,1.48e-05,NA
380289,2.672e-05,NA
380290,2.215e-05,NA
380291,3.392e-05,NA
380292,4.915e-05,NA
380293,4.419e-05,NA
380294,5.403e-05,NA
380295,5.59e-05,NA
380296,4.05e-05,NA
380297,1.359e-05,NA
380298,1.802e-05,NA
380299,2.205e-05,NA
380300,1.733e-05,NA
380301,1.793e-05,NA
380302,2.583e-05,NA
380303,3.131e-05,NA
380304,1.951e-05,NA
380305,1.951e-05,NA
380306,3.063e-05,NA
380307,4.597e-05,NA
380308,4.597e-05,NA
380309,4.151e-05,NA
380310,3.932e-05,NA
380311,3.932e-05,NA
380312,5.547e-05,NA
380313,7.185e-05,NA
380314,4.865e-05,NA
380315,3.786e-05,NA
380316,2.033e-05,NA
380317,5.712e-05,NA
380318,0.00011816,NA
380319,7.113e-05,NA
380320,4.479e-05,NA
380321,2.096e-05,NA
380322,2.297e-05,NA
380323,4.142e-05,NA
380324,5.159e-05,NA
380325,2.88e-05,NA
380326,3.863e-05,NA
380327,4.33e-05,NA
380328,3.226e-05,NA
380329,2.49e-05,NA
380330,3.585e-05,NA
380331,3.662e-05,NA
380332,3.689e-05,NA
380333,3.488e-05,NA
380334,3.825e-05,NA
380335,5.025e-05,NA
380336,4.266e-05,NA
380337,2.894e-05,NA
380338,2.035e-05,NA
380339,3.772e-05,NA
380340,3.55e-05,NA
380341,2.567e-05,NA
380342,7.305e-05,NA
380343,1.711e-05,NA
380344,2.186e-05,NA
380345,3.457e-05,NA
380346,5.339e-05,NA
380347,4.614e-05,NA
380348,5.466e-05,NA
380349,4.14e-05,NA
380350,5.532e-05,NA
380351,5.161e-05,NA
380352,4.023e-05,NA
380353,5.679e-05,NA
380354,6.666e-05,NA
380355,3.429e-05,NA
380356,4.217e-05,NA
380357,4.868e-05,NA
380358,4.502e-05,NA
380359,4.869e-05,NA
380360,3.986e-05,NA
380361,3.052e-05,NA
380362,2.07e-05,NA
380363,3.19e-05,NA
380364,2.631e-05,NA
380365,2.373e-05,NA
380366,3.211e-05,NA
380367,1.901e-05,NA
380368,1.343e-05,NA
380369,1.851e-05,NA
380370,8.6e-06,NA
380371,1.021e-05,NA
380372,2.781e-05,NA
380373,2.207e-05,NA
380374,3.042e-05,NA
380375,2.874e-05,NA
380376,3.705e-05,NA
380377,3.944e-05,NA
380378,3.994e-05,NA
380379,4.254e-05,NA
380380,3.938e-05,NA
380381,4.281e-05,NA
380382,3.898e-05,NA
380383,3.19e-05,NA
380384,4.351e-05,NA
380385,2.969e-05,NA
380386,3.709e-05,NA
380387,4.326e-05,NA
380388,3.197e-05,NA
380389,3.568e-05,NA
380390,3.865e-05,NA
380391,4.477e-05,NA
380392,3.958e-05,NA
380393,4.834e-05,NA
380394,2.84e-05,NA
380395,3.715e-05,NA
380396,3.883e-05,NA
380397,2.221e-05,NA
380398,2.94e-05,NA
380399,2.987e-05,NA
380400,2.237e-05,NA
380401,3.118e-05,NA
380402,3.705e-05,NA
380403,2.956e-05,NA
380404,1.963e-05,NA
380405,3.297e-05,NA
380406,3.434e-05,NA
380407,2.79e-05,NA
380408,1.856e-05,NA
380409,9.71e-06,NA
380410,1.543e-05,NA
380411,2.569e-05,NA
380412,1.546e-05,NA
380413,6.55e-06,NA
380414,2.041e-05,NA
380415,1.96e-05,NA
380416,1.259e-05,NA
380417,2.263e-05,NA
380418,3.761e-05,NA
380419,4.442e-05,NA
380420,3.926e-05,NA
380421,3.133e-05,NA
380422,4.825e-05,NA
380423,3.202e-05,NA
380424,2.996e-05,NA
380425,4.69e-05,NA
380426,3.786e-05,NA
380427,4.308e-05,NA
380428,5.919e-05,NA
380429,4.614e-05,NA
380430,5.615e-05,NA
380431,4.929e-05,NA
380432,6.085e-05,NA
380433,5.656e-05,NA
380434,5.643e-05,NA
380435,4.696e-05,NA
380436,5.108e-05,NA
380437,5.267e-05,NA
380438,5.934e-05,NA
380439,5.991e-05,NA
380440,4.056e-05,NA
380441,4.66e-05,NA
380442,5.643e-05,NA
380443,4.18e-05,NA
380444,4.125e-05,NA
380445,2.117e-05,NA
380446,5.041e-05,NA
380447,2.917e-05,NA
380448,2.298e-05,NA
380449,5.157e-05,NA
380450,4.867e-05,NA
380451,8.242e-05,NA
380452,7.14e-05,NA
380453,4.287e-05,NA
380454,6.244e-05,NA
380455,7.393e-05,NA
380456,3.356e-05,NA
380457,5.257e-05,NA
380458,7.853e-05,NA
380459,5.871e-05,NA
380460,6e-05,NA
380461,5.397e-05,NA
380462,6.018e-05,NA
380463,6.759e-05,NA
380464,8.147e-05,NA
380465,7.341e-05,NA
380466,7.235e-05,NA
380467,7.474e-05,NA
380468,6.434e-05,NA
380469,6.91e-05,NA
380470,7.097e-05,NA
380471,6.398e-05,NA
380472,8.037e-05,NA
380473,5.705e-05,NA
380474,9.028e-05,NA
380475,9.336e-05,NA
380476,8.275e-05,NA
380477,7.21e-05,NA
380478,6.223e-05,NA
380479,6.314e-05,NA
380480,6.532e-05,NA
380481,5.647e-05,NA
380482,5.69e-05,NA
380483,4.76e-05,NA
380484,8.75e-05,NA
380485,0.00010673,NA
380486,9.091e-05,NA
380487,7.911e-05,NA
380488,8.633e-05,NA
380489,7.453e-05,NA
380490,7.536e-05,NA
380491,7.736e-05,NA
380492,7.057e-05,NA
380493,6.698e-05,NA
380494,7.017e-05,NA
380495,7.113e-05,NA
380496,8.266e-05,NA
380497,6.666e-05,NA
380498,7.63e-05,NA
380499,6.583e-05,NA
380500,6.836e-05,NA
380501,5.227e-05,NA
380502,5.783e-05,NA
380503,6.272e-05,NA
380504,4.063e-05,NA
380505,5.839e-05,NA
380506,3.999e-05,NA
380507,4.099e-05,NA
380508,5.028e-05,NA
380509,6.64e-05,NA
380510,7.398e-05,NA
380511,4.054e-05,NA
380512,7.748e-05,NA
380513,5.93e-05,NA
380514,6.372e-05,NA
380515,6.076e-05,NA
380516,6.827e-05,NA
380517,6.296e-05,NA
380518,6.007e-05,NA
380519,7.017e-05,NA
380520,6.992e-05,NA
380521,6.485e-05,NA
380522,6.284e-05,NA
380523,2.106e-05,NA
380524,2.099e-05,NA
380525,5.986e-05,NA
380526,4.803e-05,NA
380527,3.712e-05,NA
380528,4.513e-05,NA
380529,3.856e-05,NA
380530,3.791e-05,NA
380531,3.04e-05,NA
380532,3.756e-05,NA
380533,3.493e-05,NA
380534,4.516e-05,NA
380535,4.886e-05,NA
380536,6.109e-05,NA
380537,4.243e-05,NA
380538,2.431e-05,NA
380539,2.568e-05,NA
380540,4.941e-05,NA
380541,3.789e-05,NA
380542,1.339e-05,NA
380543,7.526e-05,NA
380544,5.083e-05,NA
380545,6.456e-05,NA
380546,6.107e-05,NA
380547,5.794e-05,NA
380548,5.75e-05,NA
380549,4.838e-05,NA
380550,5.28e-05,NA
380551,3.382e-05,NA
380552,2.807e-05,NA
380553,4.819e-05,NA
380554,3.732e-05,NA
380555,3.18e-05,NA
380556,4.038e-05,NA
380557,4.161e-05,NA
380558,4.375e-05,NA
380559,3.622e-05,NA
380560,2.781e-05,NA
380561,6.363e-05,NA
380562,6.425e-05,NA
380563,7.38e-05,NA
380564,6.96e-05,NA
380565,4.061e-05,NA
380566,4.514e-05,NA
380567,2.757e-05,NA
380568,4.346e-05,NA
380569,4.236e-05,NA
380570,2.452e-05,NA
380571,2.67e-05,NA
380572,2.887e-05,NA
380573,3.759e-05,NA
380574,4.452e-05,NA
380575,3.801e-05,NA
380576,6.895e-05,NA
380577,5.573e-05,NA
380578,3.212e-05,NA
380579,4.137e-05,NA
380580,6.219e-05,NA
380581,3.766e-05,NA
380582,3.798e-05,NA
380583,7.252e-05,NA
380584,9.309e-05,NA
380585,8.686e-05,NA
380586,6.368e-05,NA
380587,5.747e-05,NA
380588,5.708e-05,NA
380589,7.222e-05,NA
380590,5.705e-05,NA
380591,7.381e-05,NA
380592,8.498e-05,NA
380593,6.398e-05,NA
380594,7.433e-05,NA
380595,3.435e-05,NA
380596,1.362e-05,NA
380597,1.518e-05,NA
380598,5.231e-05,NA
380599,4.63e-05,NA
380600,6.359e-05,NA
380601,4.486e-05,NA
380602,3.403e-05,NA
380603,2.015e-05,NA
380604,2.055e-05,NA
380605,2.921e-05,NA
380606,2.529e-05,NA
380607,3.388e-05,NA
380608,2.181e-05,NA
380609,5.696e-05,NA
380610,5.073e-05,NA
380611,2.68e-05,NA
380612,3.475e-05,NA
380613,4.65e-05,NA
380614,3.32e-05,NA
380615,3.647e-05,NA
380616,1.862e-05,NA
380617,1.562e-05,NA
380618,4.202e-05,NA
380619,6.589e-05,NA
380620,7.205e-05,NA
380621,3.469e-05,NA
380622,2.627e-05,NA
380623,2.528e-05,NA
380624,2.396e-05,NA
380625,2.18e-05,NA
380626,3.403e-05,NA
380627,4.553e-05,NA
380628,3.281e-05,NA
380629,2.365e-05,NA
380630,2.658e-05,NA
380631,5.534e-05,NA
380632,4.07e-05,NA
380633,3.664e-05,NA
380634,2.573e-05,NA
380635,2.15e-05,NA
380636,1.374e-05,NA
380637,3.364e-05,NA
380638,2.893e-05,NA
380639,1.833e-05,NA
380640,3.465e-05,NA
380641,7.419e-05,NA
380642,4.754e-05,NA
380643,7.801e-05,NA
380644,3.124e-05,NA
380645,7.596e-05,NA
380646,5.765e-05,NA
380647,4.658e-05,NA
380648,3.869e-05,NA
380649,5.101e-05,NA
380650,4.37e-05,NA
380651,5.121e-05,NA
380652,2.216e-05,NA
380653,3.15e-05,NA
380654,3.663e-05,NA
380655,4.904e-05,NA
380656,6.277e-05,NA
380657,3.797e-05,NA
380658,3.773e-05,NA
380659,2.899e-05,NA
380660,2.843e-05,NA
380661,2.757e-05,NA
380662,3.825e-05,NA
380663,4.156e-05,NA
380664,2.737e-05,NA
380665,8.305e-05,NA
380666,5.013e-05,NA
380667,5.206e-05,NA
380668,3.704e-05,NA
380669,5.251e-05,NA
380670,3.812e-05,NA
380671,2.316e-05,NA
380672,2.79e-05,NA
380673,7.134e-05,NA
380674,4.761e-05,NA
380675,0.00010594,NA
380676,6.64e-05,NA
380677,0.00011105,NA
380678,0.0001098,NA
380679,8.839e-05,NA
380680,3.254e-05,NA
380681,4.592e-05,NA
380682,3.523e-05,NA
380683,4.111e-05,NA
380684,9.219e-05,NA
380685,4.014e-05,NA
380686,5.464e-05,NA
380687,4.754e-05,NA
380688,5.936e-05,NA
380689,5.356e-05,NA
380691,9.03e-05,NA
380692,8.616e-05,NA
380693,7.4e-05,NA
380694,4.91e-05,NA
380695,6.965e-05,NA
380696,8.599e-05,NA
380697,6.29e-05,NA
380698,7.025e-05,NA
380699,6.873e-05,NA
380700,4.921e-05,NA
380701,6.47e-05,NA
380702,5.39e-05,NA
380703,6.054e-05,NA
380704,2.951e-05,NA
380705,1.963e-05,NA
380706,4.002e-05,NA
380707,1.271e-05,NA
380708,2.695e-05,NA
380709,3.313e-05,NA
380710,5.842e-05,NA
380711,5.616e-05,NA
380712,7.928e-05,NA
380713,6.977e-05,NA
380714,9.128e-05,NA
380715,0.00010229,NA
380716,9.618e-05,NA
380717,9.01e-05,NA
380718,7.262e-05,NA
380719,2.499e-05,NA
380720,1.78e-05,NA
380721,3.945e-05,NA
380723,0.00011807,NA
380724,4.12e-05,NA
380725,5.615e-05,NA
380726,5.102e-05,NA
380727,1.685e-05,NA
380728,3.87e-05,NA
380729,4.46e-05,NA
380730,3.079e-05,NA
380731,3.543e-05,NA
380732,2.382e-05,NA
380733,2.08e-05,NA
380734,1.981e-05,NA
380735,3.512e-05,NA
380736,5.123e-05,NA
380737,2.026e-05,NA
380738,2.792e-05,NA
380739,4.408e-05,NA
380740,2.397e-05,NA
380741,2.683e-05,NA
380742,2.662e-05,NA
380743,1.84e-05,NA
380744,4.928e-05,NA
380745,4.779e-05,NA
380746,4.225e-05,NA
380747,5.756e-05,NA
380748,3.824e-05,NA
380749,6.67e-05,NA
380750,4.636e-05,NA
380751,8.389e-05,NA
380752,7.624e-05,NA
380753,7.861e-05,NA
380754,4.559e-05,NA
380755,8.456e-05,NA
380756,7.066e-05,NA
380757,7.951e-05,NA
380758,0.00010467,NA
380759,0.00011078,NA
380760,0.00013653,NA
380761,0.00010744,NA
380762,6.307e-05,NA
380763,7.823e-05,NA
380764,9.445e-05,NA
380765,0.00011107,NA
380766,8.736e-05,NA
380767,0.000102,NA
380768,0.00010719,NA
380769,0.00011035,NA
380770,8.27e-05,NA
380771,9.569e-05,NA
380772,0.0001232,NA
380773,6.808e-05,NA
380774,7.205e-05,NA
380775,8.685e-05,NA
380776,8.941e-05,NA
380777,7.96e-05,NA
380778,4.977e-05,NA
380779,6.015e-05,NA
380780,6.47e-05,NA
380781,7.035e-05,NA
380782,7.812e-05,NA
380783,4.584e-05,NA
380784,8.414e-05,NA
380785,9.005e-05,NA
380786,4.464e-05,NA
380787,2.275e-05,NA
380788,7.024e-05,NA
380789,4.606e-05,NA
380790,7.216e-05,NA
380791,4.56e-05,NA
380792,4.593e-05,NA
380793,3.301e-05,NA
380794,3.433e-05,NA
380795,6.12e-05,NA
380796,5.107e-05,NA
380797,6.77e-05,NA
380798,4.786e-05,NA
380799,3.769e-05,NA
380800,5.758e-05,NA
414916,0.0001159,2.48864e-06
414917,0.000124,2.48864e-06
414918,0.0001234,2.48864e-06
414919,0.0001284,2.48864e-06
414920,0.0001194,2.48864e-06
414921,0.000116,2.48864e-06
414922,0.0001215,2.48864e-06
414923,0.0001202,2.48864e-06
414924,0.0001162,2.48864e-06
414925,0.0001252,2.48864e-06
414926,0.0001264,2.48864e-06
414927,0.0001233,2.48864e-06
414928,0.0001045,2.48864e-06
414929,0.0001038,2.48864e-06
414930,0.0001238,2.48864e-06
414931,0.0001204,2.48864e-06
414932,0.00012,2.48864e-06
414933,0.0001167,2.48864e-06
414934,0.0001078,2.48864e-06
414935,0.0001009,2.48864e-06
414936,8.84e-05,2.48864e-06
414937,8.56e-05,2.48864e-06
414938,9.16e-05,2.48864e-06
414939,8.28e-05,2.48864e-06
414940,0.0012497,2.48864e-06
414941,8.4e-05,2.48864e-06
414942,8.91e-05,2.48864e-06
414943,9.39e-05,2.48864e-06
414944,8.41e-05,2.48864e-06
414945,8.16e-05,2.48864e-06
414946,8.33e-05,2.48864e-06
414947,6.97e-05,2.48864e-06
414948,8.4e-05,2.48864e-06
414949,7.82e-05,2.48864e-06
414950,7.98e-05,2.48864e-06
414951,7.15e-05,2.48864e-06
414952,6.23e-05,2.48864e-06
414953,7.91e-05,2.48864e-06
414954,6.66e-05,2.48864e-06
414955,8.56e-05,2.48864e-06
414956,5.71e-05,2.48864e-06
414957,6.29e-05,2.48864e-06
414958,6.08e-05,2.48864e-06
414959,5.94e-05,2.48864e-06
414960,5.85e-05,2.48864e-06
414961,6.26e-05,2.48864e-06
414962,6.1e-05,2.48864e-06
414963,6e-05,2.48864e-06
414964,6.53e-05,2.48864e-06
442991,2.902e-07,NA
443001,2.159e-07,NA
443016,3.123e-07,NA
443031,3.102e-07,NA
443044,3.197e-07,NA
443058,3.524e-07,NA
443072,4.133e-07,NA
443081,3.381e-07,NA
443092,3.092e-07,NA
443104,3.139e-07,NA
443117,3.371e-07,NA
443131,4.447e-07,NA
443142,4.725e-07,NA
443151,4.609e-07,NA
443162,5.968e-07,NA
443173,5.534e-07,NA
443183,6.153e-07,NA
443199,5.679e-07,NA
443212,5.789e-07,NA
443231,8.612e-07,NA
443240,4.549e-07,NA
443252,5.7029e-06,NA
443263,7.19e-06,NA
443277,4.8951e-06,NA
443290,2.826e-07,NA
443309,1.847e-07,NA
443326,1.767e-07,NA
443343,1.27e-07,NA
443353,3.269e-07,NA
443368,2.015e-07,NA
443385,2.564e-07,NA
443396,2.299e-07,NA
443409,1.731e-07,NA
443421,1.695e-07,NA
443435,1.872e-07,NA
443449,1.799e-07,NA
443462,2.264e-07,NA
443475,1.877e-07,NA
443488,2.009e-07,NA
443503,3.605e-07,NA
443517,2.616e-07,NA
443529,2.388e-07,NA
443540,2.238e-07,NA
443549,2.167e-07,NA
443562,2.023e-07,NA
443571,2.379e-07,NA
443579,2.367e-07,NA
443588,2.231e-07,NA
443600,2.385e-07,NA
443612,2.937e-07,NA
443622,2.632e-07,NA
443633,2.38e-07,NA
443644,2.601e-07,NA
443657,3.049e-07,NA
443672,3.343e-07,NA
443685,3.543e-07,NA
443701,3.389e-07,NA
443714,2.258e-07,NA
443725,2.95e-07,NA
443734,4.354e-07,NA
443743,2.376e-07,NA
443751,2.361e-07,NA
443766,2.764e-07,NA
443780,3.024e-07,NA
443793,2.711e-07,NA
443805,2.537e-07,NA
443816,2.91e-07,NA
443830,2.45e-07,NA
443842,1.949e-07,NA
443855,2.503e-07,NA
443870,2.255e-07,NA
443884,1.973e-07,NA
443898,2.803e-07,NA
443913,2.578e-07,NA
443927,2.817e-07,NA
443941,2.617e-07,NA
443954,2.673e-07,NA
443967,2.591e-07,NA
443981,3.025e-07,NA
443995,5.771e-07,NA
444008,3.292e-07,NA
444022,3.345e-07,NA
444039,2.758e-07,NA
444053,3.037e-07,NA
444066,3.786e-07,NA
444083,3.552e-07,NA
444099,3.775e-07,NA
444111,3.317e-07,NA
444127,4.22e-07,NA
444144,3.908e-07,NA
444163,3.865e-07,NA
444175,3.3e-07,NA
444188,3.208e-07,NA
444199,3.217e-07,NA
444219,4.358e-07,NA
444231,3.554e-07,NA
444251,3.907e-07,NA
444266,4.426e-07,NA
444282,4.948e-07,NA
444300,4.432e-07,NA
444317,6.186e-07,NA
444331,5.945e-07,NA
459281,7.2e-05,NA
459282,7.4e-05,NA
459283,8.2e-05,NA
459284,7.5e-05,NA
459285,8.9e-05,NA
459286,0.000153,NA
459287,8.9e-05,NA
459288,8.2e-05,NA
459289,7.8e-05,NA
459290,7.5e-05,NA
459291,9.2e-05,NA
459292,0.000105,NA
459293,9.7e-05,NA
459294,6.3e-05,NA
459295,6.7e-05,NA
459296,0.000109,NA
459297,8.1e-05,NA
459298,9.3e-05,NA
459299,6.5e-05,NA
459300,7.5e-05,NA
459301,5.8e-05,NA
459302,7.4e-05,NA
459303,7e-05,NA
459304,9.7e-05,NA
459305,7.5e-05,NA
459306,8.7e-05,NA
459307,7.7e-05,NA
459308,7.9e-05,NA
459309,6.9e-05,NA
459310,9.2e-05,NA
459311,7.4e-05,NA
459312,9.6e-05,NA
459313,8.4e-05,NA
459314,0.000102,NA
459315,8.8e-05,NA
459316,8.9e-05,NA
459317,0.000103,NA
459318,0.000115,NA
459319,0.000103,NA
459320,0.000111,NA
459321,8.7e-05,NA
459322,9.3e-05,NA
459323,0.000111,NA
459324,0.000107,NA
459325,0.000116,NA
459326,8.9e-05,NA
459327,7.5e-05,NA
459328,9.5e-05,NA
459329,8e-05,NA
459330,7.8e-05,NA
459331,8.4e-05,NA
459332,0.000101,NA
459333,0.000108,NA
459334,9.9e-05,NA
459335,9.1e-05,NA
459336,8.4e-05,NA
459337,8.5e-05,NA
459338,9e-05,NA
459339,0.000107,NA
459340,0.000102,NA
459341,8.1e-05,NA
459342,1e-04,NA
459343,7.9e-05,NA
459344,0.000106,NA
459345,0.000101,NA
459346,9e-05,NA
459347,6.6e-05,NA
459348,8.3e-05,NA
459349,9e-05,NA
459350,9.5e-05,NA
459351,8.1e-05,NA
459352,5.3e-05,NA
459353,8e-05,NA
459354,8.4e-05,NA
459355,8.1e-05,NA
459356,8.4e-05,NA
459357,7.4e-05,NA
459358,8.6e-05,NA
459359,8.9e-05,NA
459360,8e-05,NA
459361,9.2e-05,NA
459362,9.6e-05,NA
459363,7.9e-05,NA
459364,7.7e-05,NA
459365,7.8e-05,NA
459366,1e-04,NA
459367,8.8e-05,NA
459368,8.6e-05,NA
459369,0.000106,NA
459370,8.5e-05,NA
459371,8.4e-05,NA
459372,9.4e-05,NA
459373,8.9e-05,NA
459374,8.5e-05,NA
459375,8.8e-05,NA
459376,8.8e-05,NA
459377,0.00011,NA
459378,9.8e-05,NA
459379,7e-05,NA
459380,8.4e-05,NA
459381,7.7e-05,NA
459382,7.2e-05,NA
459383,7.8e-05,NA
459384,0.000107,NA
459385,0.000106,NA
459386,8.2e-05,NA
459387,9.4e-05,NA
459388,7.6e-05,NA
459389,8.8e-05,NA
459390,8.7e-05,NA
459391,0.000101,NA
459392,9e-05,NA
459393,9.8e-05,NA
459394,9.1e-05,NA
459395,7.2e-05,NA
459396,9.2e-05,NA
459397,8.1e-05,NA
459398,8.7e-05,NA
459399,8.6e-05,NA
459400,8.6e-05,NA
459401,0.000102,NA
459402,9.7e-05,NA
459403,0.000124,NA
459404,0.000111,NA
459405,0.000122,NA
459406,0.000107,NA
459407,7e-05,NA
459408,0.000109,NA
459409,0.000104,NA
459410,0.000102,NA
459411,0.000102,NA
459412,9.6e-05,NA
459413,0.000124,NA
459414,0.000104,NA
459415,0.000109,NA
459416,0.000106,NA
459417,0.000101,NA
459418,0.000105,NA
459419,0.00011,NA
459420,0.000106,NA
459421,8.8e-05,NA
459422,0.000128,NA
459423,0.000121,NA
459424,0.000122,NA
459425,0.000147,NA
459426,0.000116,NA
459427,0.000113,NA
459428,0.000101,NA
459429,0.000104,NA
459430,0.000101,NA
459431,0.000101,NA
459432,9.4e-05,NA
459433,9.4e-05,NA
459434,9.6e-05,NA
459435,0.000105,NA
459436,9.7e-05,NA
459437,9.1e-05,NA
459438,0.000128,NA
459439,0.000128,NA
459440,0.000111,NA
459441,7.5e-05,NA
459442,0.000106,NA
459443,0.000116,NA
459444,0.000126,NA
459445,0.000113,NA
459446,0.000133,NA
459447,0.000104,NA
459448,0.000101,NA
459449,9.8e-05,NA
459450,0.00012,NA
459451,8.1e-05,NA
459452,0.000111,NA
459453,9.3e-05,NA
459454,1e-04,NA
459455,0.000131,NA
459456,0.000118,NA
459457,8.7e-05,NA
459458,0.000109,NA
459459,0.000124,NA
459460,0.000145,NA
459461,0.000142,NA
459462,0.000134,NA
459463,8.5e-05,NA
459464,0.000127,NA
459465,0.00013,NA
459466,0.000112,NA
459467,8.5e-05,NA
459468,8e-05,NA
459469,0.000106,NA
459470,0.000116,NA
459471,9.6e-05,NA
459472,9.9e-05,NA
459473,0.000119,NA
459474,0.000118,NA
459475,0.000103,NA
459476,0.000105,NA
459477,9.1e-05,NA
459478,7.2e-05,NA
459479,8.6e-05,NA
459480,7.1e-05,NA
459481,9.3e-05,NA
459482,0.000118,NA
459483,0.000111,NA
459484,6.7e-05,NA
459485,0.000104,NA
459486,9.8e-05,NA
459487,0.000104,NA
459488,9.9e-05,NA
459489,0.000113,NA
459490,9.4e-05,NA
459491,0.000125,NA
459492,9.1e-05,NA
459493,0.000118,NA
459494,8.8e-05,NA
459495,0.000102,NA
459496,7.3e-05,NA
459497,9.9e-05,NA
459498,8.9e-05,NA
459499,0.000116,NA
459500,0.000105,NA
459501,8.2e-05,NA
459502,0.00012,NA
459503,0.000118,NA
459504,9.6e-05,NA
459505,0.000108,NA
459506,0.000118,NA
459507,0.000129,NA
459508,0.000114,NA
459509,0.000105,NA
459510,0.000131,NA
459511,0.00012,NA
459512,0.000138,NA
459513,0.00012,NA
459514,1e-04,NA
459515,9.7e-05,NA
459516,9.5e-05,NA
459517,0.000117,NA
459518,0.000106,NA
459519,0.000116,NA
459520,9e-05,NA
459521,7.8e-05,NA
459522,0.000116,NA
459523,8.5e-05,NA
459524,7.6e-05,NA
459525,8.1e-05,NA
459526,8.2e-05,NA
459527,9.3e-05,NA
459528,7.3e-05,NA
459529,8.8e-05,NA
459530,9.7e-05,NA
459531,8.6e-05,NA
459532,6.1e-05,NA
459533,8.6e-05,NA
459534,8.1e-05,NA
459535,5.1e-05,NA
459536,0.000115,NA
459537,0.000113,NA
459538,9.1e-05,NA
459539,5.5e-05,NA
459540,0.000102,NA
459541,0.000106,NA
459542,0.00012,NA
459543,0.000116,NA
459544,0.000113,NA
459545,0.000118,NA
459546,0.000106,NA
459547,8.6e-05,NA
459548,8.3e-05,NA
459549,9.6e-05,NA
459550,0.000103,NA
459551,9.3e-05,NA
459552,7.6e-05,NA
459553,9.3e-05,NA
459554,9.6e-05,NA
459555,0.000102,NA
459556,0.000109,NA
459557,8.3e-05,NA
459558,0.000116,NA
459559,0.000104,NA
459560,8.3e-05,NA
459561,7.8e-05,NA
459562,6.8e-05,NA
459563,6.3e-05,NA
459564,6.4e-05,NA
459565,6.4e-05,NA
459566,6.5e-05,NA
459567,6.5e-05,NA
459568,6.6e-05,NA
459569,6.6e-05,NA
459570,6.6e-05,NA
459571,6.7e-05,NA
459572,6.7e-05,NA
459573,6.9e-05,NA
459574,4e-05,NA
459575,4.5e-05,NA
459576,7.7e-05,NA
459577,9e-05,NA
459578,9.3e-05,NA
459579,7.6e-05,NA
459580,8.8e-05,NA
459581,9.4e-05,NA
459582,7.3e-05,NA
459583,4.1e-05,NA
459584,7.1e-05,NA
459585,7.8e-05,NA
459586,1e-04,NA
459587,0.000104,NA
459588,0.000102,NA
459589,9.3e-05,NA
459590,8.6e-05,NA
459591,7.7e-05,NA
459592,5.3e-05,NA
459593,7.6e-05,NA
459594,8e-05,NA
459595,7.9e-05,NA
459596,0.000101,NA
459597,9.1e-05,NA
459598,8.7e-05,NA
459599,8.6e-05,NA
459600,9.6e-05,NA
459601,1e-04,NA
459602,9.5e-05,NA
459603,9.7e-05,NA
459604,9.6e-05,NA
459605,9.1e-05,NA
459606,8.4e-05,NA
459607,9.7e-05,NA
459608,0.000104,NA
459609,9.7e-05,NA
459610,7.4e-05,NA
459611,7.7e-05,NA
459612,9.4e-05,NA
459613,7.6e-05,NA
459614,7.5e-05,NA
459615,9.1e-05,NA
459616,0.000112,NA
459617,0.000112,NA
459618,0.000112,NA
459619,9.8e-05,NA
459620,9.8e-05,NA
459621,0.000105,NA
459622,0.000118,NA
459623,0.000113,NA
459624,9.9e-05,NA
459625,9.6e-05,NA
459626,0.000105,NA
459627,0.000126,NA
459628,9.8e-05,NA
459629,9.6e-05,NA
459630,9.2e-05,NA
459631,9.5e-05,NA
459632,0.000108,NA
459633,0.000128,NA
459634,0.000108,NA
459635,0.000118,NA
459636,0.000101,NA
459637,8.3e-05,NA
459638,0.000104,NA
459639,0.000118,NA
459640,9.4e-05,NA
459641,0.000123,NA
459642,0.000123,NA
459643,0.00012,NA
459644,0.000114,NA
459645,0.000103,NA
459646,0.000143,NA
459647,0.000115,NA
459648,9.5e-05,NA
459649,0.000118,NA
459650,0.000124,NA
459651,7.8e-05,NA
459652,9.6e-05,NA
459653,0.000151,NA
459654,0.000142,NA
459655,0.000137,NA
